GRIMM Diameter, Qscat (1.54 + 0.01)
   9.54, 14.2964906693
   9.55, 14.3024148941
   9.56, 14.3236932755
   9.57, 14.3565273285
   9.58, 14.3948431015
   9.59, 14.4317560196
    9.6, 14.4611301422
   9.61, 14.4787988663
   9.62,  14.483133316
   9.63, 14.4747238159
   9.64, 14.4554367065
   9.65, 14.4278745651
   9.66, 14.3951072693
   9.67, 14.3610992432
   9.68, 14.3310489655
   9.69, 14.3107748032
    9.7, 14.3055295944
   9.71, 14.3181266785
   9.72, 14.3480739594
   9.73, 14.3914251328
   9.74, 14.4419851303
   9.75, 14.4926013947
   9.76, 14.5370006561
   9.77, 14.5708942413
   9.78, 14.5923423767
   9.79, 14.6012907028
    9.8, 14.5990819931
   9.81, 14.5879850388
   9.82, 14.5713100433
   9.83, 14.5536794662
   9.84, 14.5408716202
   9.85, 14.5390501022
   9.86, 14.5534086227
   9.87,  14.586689949
   9.88, 14.6383886337
   9.89, 14.7047681808
    9.9, 14.7799711227
   9.91, 14.8574104309
   9.92, 14.9310445786
   9.93, 14.9963531494
   9.94, 15.0503501892
   9.95, 15.0913124084
   9.96, 15.1188688278
   9.97, 15.1342067719
   9.98, 15.1401977539
   9.99, 15.1416463852
     10, 15.1446084976
  10.01, 15.1555395126
  10.02, 15.1795949936
  10.03, 15.2196588516
  10.04, 15.2755632401
  10.05, 15.3443202972
  10.06, 15.4209976196
  10.07, 15.4999160767
  10.08, 15.5756196976
  10.09, 15.6431894302
   10.1, 15.6985454559
  10.11,  15.738445282
  10.12, 15.7610044479
  10.13, 15.7660837173
  10.14, 15.7559576035
  10.15, 15.7351121902
  10.16,  15.709777832
  10.17, 15.6868209839
  10.18,  15.672372818
  10.19, 15.6706066132
   10.2, 15.6830263138
  10.21, 15.7084789276
  10.22, 15.7439498901
  10.23, 15.7852210999
  10.24, 15.8275642395
  10.25, 15.8659582138
  10.26, 15.8954486847
  10.27, 15.9118127823
  10.28, 15.9120473862
  10.29, 15.8953227997
   10.3, 15.8634004593
  10.31, 15.8204860687
  10.32, 15.7726612091
  10.33, 15.7268924713
  10.34, 15.6894769669
  10.35, 15.6651792526
  10.36, 15.6564121246
  10.37, 15.6633872986
  10.38, 15.6844387054
  10.39, 15.7161998749
   10.4, 15.7540912628
  10.41,  15.792593956
  10.42, 15.8257884979
  10.43, 15.8482961655
  10.44, 15.8563213348
  10.45,  15.848315239
  10.46, 15.8255462646
  10.47, 15.7918338776
  10.48,  15.753071785
  10.49, 15.7158384323
   10.5, 15.6863670349
  10.51, 15.6694746017
  10.52, 15.6682243347
  10.53, 15.6836709976
  10.54, 15.7150382996
  10.55, 15.7595338821
  10.56, 15.8126811981
  10.57, 15.8686008453
  10.58,  15.920838356
  10.59, 15.9634304047
   10.6, 15.9920253754
  10.61,  16.004737854
  10.62, 16.0025730133
  10.63, 15.9892148972
  10.64,   15.97016716
  10.65,  15.951625824
  10.66, 15.9393606186
