PCASP Diameter, Qscat (1.59 + 0)
   7.39, 31.6849555969
    7.4,  37.552444458
   7.41, 34.5776138306
   7.42, 37.1524276733
   7.43, 35.4424247742
   7.44, 34.8762054443
   7.45,  35.841835022
   7.46, 37.4299468994
   7.47, 38.6011390686
   7.48, 37.8749809265
   7.49, 36.3998756409
    7.5, 34.9487876892
   7.51, 33.8211326599
   7.52, 33.0999031067
   7.53, 32.8029594421
   7.54, 33.3737945557
   7.55, 34.3206214905
   7.56, 37.0818901062
   7.57, 37.5938262939
   7.58, 35.4425201416
   7.59, 35.8357315063
    7.6, 37.3689155579
   7.61, 39.7014579773
   7.62, 40.3833427429
   7.63, 39.0064315796
   7.64, 37.1942825317
   7.65, 35.6609420776
   7.66, 34.5388870239
   7.67, 33.8262786865
   7.68, 33.5321998596
   7.69, 34.0031471252
    7.7, 35.3781509399
   7.71, 39.3950157166
   7.72, 36.3605766296
   7.73, 35.7619590759
   7.74, 36.8483886719
   7.75, 39.2205924988
   7.76, 42.0051193237
   7.77, 42.2684288025
   7.78, 40.2635879517
   7.79,  38.348449707
    7.8, 36.8547973633
   7.81, 35.8018417358
   7.82, 35.1288375854
   7.83, 34.9946250916
   7.84, 35.2120132446
   7.85, 37.9036903381
   7.86, 38.3754272461
   7.87, 36.0318832397
   7.88, 36.4951858521
   7.89, 38.1141090393
    7.9, 40.9025115967
   7.91, 44.2334938049
   7.92, 43.3752708435
   7.93, 41.3301811218
   7.94, 39.7029190063
   7.95, 38.4942932129
   7.96, 37.6702880859
   7.97, 37.2956619263
   7.98, 36.9725265503
   7.99,  37.770980835
      8,  42.232509613
   8.01, 37.6796531677
   8.02, 37.3817062378
   8.03, 38.3186798096
   8.04, 40.1058959961
   8.05,  43.806350708
   8.06, 46.5792579651
   8.07, 44.3083152771
   8.08, 42.5047264099
   8.09, 41.1345176697
    8.1, 40.1349182129
   8.11, 39.5657958984
   8.12, 38.8280639648
   8.13, 38.6431427002
   8.14, 41.2845535278
   8.15, 39.6002998352
   8.16, 37.9012489319
   8.17, 38.2763748169
   8.18, 39.3250656128
   8.19, 41.6158676147
    8.2, 46.8318786621
   8.21, 47.3029747009
   8.22, 44.7778129578
   8.23, 43.1283035278
   8.24,  41.943572998
   8.25,  41.453830719
   8.26, 40.4501419067
   8.27,  39.843711853
   8.28, 40.0200386047
   8.29, 43.4383964539
    8.3, 38.3247261047
   8.31, 38.0256690979
   8.32, 38.4982833862
   8.33, 39.7629356384
   8.34,  42.792755127
   8.35, 49.1572952271
   8.36, 46.7464828491
   8.37, 45.1385498047
   8.38, 43.8346328735
   8.39, 44.7663993835
    8.4, 42.4653205872
   8.41, 41.9158821106
   8.42, 41.4395637512
   8.43, 45.3800430298
   8.44, 40.4327697754
   8.45, 39.3924026489
   8.46, 39.3625183105
   8.47, 39.9976768494
   8.48, 41.5321540833
   8.49, 46.1735420227
    8.5, 49.6482658386
   8.51, 47.8070640564
   8.52, 46.6327819824
   8.53, 48.0603713989
   8.54, 45.4074783325
   8.55, 45.1019897461
   8.56, 44.6143608093
   8.57, 44.7324714661
   8.58, 44.4766540527
   8.59, 42.2747116089
    8.6, 41.6571884155
   8.61, 41.6357383728
   8.62, 42.2720527649
   8.63, 44.1184692383
   8.64, 51.7574234009
   8.65, 49.8534393311
   8.66, 49.1815261841
   8.67, 48.7211112976
   8.68,  47.599445343
   8.69, 47.5642929077
    8.7, 47.3111572266
   8.71, 46.8218536377
   8.72, 50.2321929932
   8.73,  44.866268158
   8.74, 43.7470169067
   8.75, 43.1564407349
   8.76,    43.1158638
   8.77, 43.8129920959
   8.78, 46.8775367737
   8.79, 50.6607818604
    8.8, 50.4636230469
   8.81, 50.3656044006
   8.82, 48.6767578125
   8.83, 48.8702354431
   8.84, 49.0292472839
   8.85, 48.6720046997
   8.86, 51.0886001587
   8.87, 46.9592285156
   8.88,  45.447063446
   8.89, 44.4286766052
    8.9, 43.8939628601
   8.91, 43.9426422119
   8.92, 44.9268112183
   8.93, 52.8762550354
   8.94, 50.7272949219
   8.95, 51.4804878235
   8.96, 49.9944038391
   8.97, 50.2226829529
   8.98, 51.0938873291
   8.99, 51.4463577271
      9, 51.1768684387
   9.01, 50.3030586243
   9.02, 48.4551887512
   9.03, 47.0118255615
   9.04, 45.9439849854
   9.05, 45.3663711548
   9.06, 45.4173049927
   9.07, 47.4845657349
   9.08, 50.0940551758
   9.09, 52.5822525024
    9.1, 51.6107406616
   9.11, 51.0327377319
   9.12,   52.28723526
   9.13, 53.7790679932
   9.14, 54.2319869995
   9.15, 54.2057914734
   9.16,  52.179473877
   9.17, 50.6228637695
   9.18, 49.2833786011
   9.19, 48.3120651245
    9.2, 47.7846107483
   9.21, 47.9729881287
   9.22, 51.4908714294
   9.23, 52.2759819031
   9.24, 53.7962493896
   9.25, 51.7042732239
   9.26, 52.3041687012
   9.27, 54.3291702271
   9.28, 56.1000671387
   9.29, 58.8643417358
    9.3, 55.0888824463
   9.31, 53.5183029175
   9.32, 52.0335083008
   9.33, 50.8551330566
   9.34, 50.0574417114
   9.35, 49.6904602051
   9.36, 53.4183616638
   9.37, 51.8545684814
   9.38, 55.5254325867
   9.39, 53.3037872314
    9.4, 52.3634757996
   9.41, 54.0906677246
   9.42,  56.956829071
   9.43, 60.0673751831
   9.44, 58.2493133545
   9.45, 56.4936676025
   9.46, 54.6967887878
   9.47, 53.1408157349
   9.48, 51.9764556885
   9.49, 51.1799087524
    9.5, 50.9783630371
   9.51, 51.4833679199
   9.52, 53.9727172852
   9.53, 55.9721908569
   9.54, 52.0849876404
   9.55, 52.4889945984
   9.56, 55.0405006409
   9.57, 58.9403114319
   9.58, 60.8788261414
   9.59, 59.5737876892
    9.6, 57.6977844238
   9.61, 55.8586044312
   9.62, 54.3807983398
   9.63,  53.322303772
   9.64, 52.6177062988
   9.65, 52.6420211792
   9.66, 52.8442420959
   9.67, 57.4809799194
   9.68, 53.7464141846
   9.69, 52.0993690491
    9.7, 53.2788200378
   9.71, 56.4497413635
   9.72, 61.0541381836
   9.73, 61.9449119568
   9.74, 60.3795280457
   9.75, 58.7058258057
   9.76, 57.1650505066
   9.77, 56.0567970276
   9.78, 55.3237304688
   9.79, 59.0652618408
    9.8, 54.5957260132
   9.81, 56.5448036194
   9.82, 58.7201461792
   9.83, 54.1034126282
   9.84,  54.047416687
   9.85,  55.743057251
   9.86, 59.7708053589
   9.87, 64.5408477783
   9.88, 63.8481674194
   9.89, 62.1945037842
    9.9, 60.5354728699
   9.91, 59.1896591187
   9.92, 58.3207702637
   9.93, 58.1684989929
   9.94, 57.1138648987
   9.95, 57.2043075562
   9.96,  62.585144043
   9.97, 56.9974098206
   9.98, 55.3920440674
   9.99, 55.8180618286
     10, 57.9131774902
