CDP Diameter, Qscat (1.54 + 0.01)
  50.21, 70.7715682983
  50.22, 70.7942428589
  50.23,   70.81640625
  50.24, 70.8381195068
  50.25,   70.85962677
  50.26,  70.880569458
  50.27,  70.901222229
  50.28, 70.9214324951
  50.29, 70.9413604736
   50.3, 70.9609832764
  50.31, 70.9803695679
  50.32, 70.9991989136
  50.33, 71.0178451538
  50.34, 71.0363845825
  50.35, 71.0544128418
  50.36, 71.0722427368
  50.37, 71.0898208618
  50.38, 71.1072845459
  50.39, 71.1243896484
   50.4, 71.1413879395
  50.41, 71.1582489014
  50.42, 71.1748657227
  50.43, 71.1913833618
  50.44, 71.2079238892
  50.45, 71.2240753174
  50.46, 71.2404022217
  50.47, 71.2564849854
  50.48, 71.2727203369
  50.49, 71.2886047363
   50.5,  71.304649353
  50.51, 71.3208084106
  50.52, 71.3367538452
  50.53, 71.3528518677
  50.54, 71.3689422607
  50.55, 71.3852310181
  50.56, 71.4014892578
  50.57, 71.4178085327
  50.58, 71.4341049194
  50.59, 71.4506912231
   50.6, 71.4673233032
  50.61, 71.4842605591
  50.62,  71.501083374
  50.63, 71.5181732178
  50.64, 71.5355758667
  50.65, 71.5528182983
  50.66, 71.5704116821
  50.67, 71.5881500244
  50.68, 71.6061706543
  50.69, 71.6242904663
   50.7, 71.6425628662
  50.71, 71.6608963013
  50.72, 71.6796340942
  50.73,  71.698425293
  50.74, 71.7176361084
  50.75, 71.7366943359
  50.76, 71.7560424805
  50.77, 71.7757415771
  50.78,  71.795463562
  50.79,  71.815322876
   50.8, 71.8353118896
  50.81, 71.8555908203
  50.82, 71.8760070801
  50.83, 71.8964538574
  50.84, 71.9171066284
  50.85, 71.9376907349
  50.86, 71.9588165283
  50.87, 71.9796600342
  50.88, 72.0006256104
  50.89, 72.0216140747
   50.9, 72.0426712036
  50.91, 72.0638885498
  50.92, 72.0851593018
  50.93, 72.1064224243
  50.94, 72.1274795532
  50.95, 72.1486663818
  50.96, 72.1699981689
  50.97, 72.1909103394
  50.98, 72.2119369507
  50.99, 72.2329406738
     51, 72.2538070679
  51.01, 72.2746200562
  51.02, 72.2952880859
  51.03, 72.3157730103
  51.04, 72.3361129761
  51.05, 72.3563995361
  51.06, 72.3765411377
  51.07, 72.3961410522
  51.08, 72.4160079956
  51.09, 72.4352722168
   51.1, 72.4545516968
  51.11, 72.4734649658
  51.12, 72.4922180176
  51.13, 72.5108184814
  51.14, 72.5289230347
  51.15, 72.5468215942
  51.16, 72.5644607544
  51.17, 72.5818252563
  51.18, 72.5989608765
  51.19, 72.6156005859
   51.2, 72.6320953369
  51.21, 72.6483306885
  51.22, 72.6642532349
  51.23, 72.6797561646
  51.24, 72.6949386597
  51.25, 72.7098999023
  51.26, 72.7244796753
  51.27, 72.7389907837
  51.28, 72.7527389526
  51.29, 72.7667541504
   51.3, 72.7800292969
  51.31,   72.79322052
  51.32, 72.8060913086
  51.33, 72.8184738159
  51.34, 72.8309173584
  51.35,  72.842880249
  51.36, 72.8547439575
  51.37, 72.8661499023
  51.38, 72.8776321411
  51.39, 72.8885650635
   51.4, 72.8994750977
  51.41, 72.9101486206
  51.42, 72.9204788208
  51.43, 72.9309082031
  51.44, 72.9410476685
  51.45, 72.9510955811
  51.46, 72.9609985352
  51.47, 72.9707107544
  51.48, 72.9802017212
  51.49, 72.9898223877
   51.5, 72.9992446899
  51.51, 73.0087814331
  51.52, 73.0181045532
  51.53, 73.0273971558
  51.54, 73.0367965698
  51.55, 73.0458831787
  51.56, 73.0553665161
  51.57, 73.0645599365
  51.58, 73.0739593506
  51.59, 73.0833129883
   51.6,  73.092918396
  51.61, 73.1025009155
  51.62, 73.1120529175
  51.63, 73.1219024658
  51.64, 73.1317367554
  51.65, 73.1416320801
  51.66, 73.1518630981
  51.67, 73.1621322632
  51.68, 73.1726608276
  51.69, 73.1830749512
   51.7, 73.1938171387
  51.71, 73.2048339844
  51.72, 73.2159881592
  51.73, 73.2272186279
  51.74,  73.238609314
  51.75,   73.25025177
  51.76,  73.262008667
  51.77, 73.2741775513
  51.78, 73.2864532471
  51.79,  73.298828125
   51.8, 73.3115005493
  51.81, 73.3241271973
  51.82, 73.3372955322
  51.83, 73.3503952026
  51.84, 73.3637619019
  51.85,  73.377494812
  51.86, 73.3913955688
  51.87, 73.4053115845
  51.88, 73.4192962646
  51.89, 73.4336166382
   51.9, 73.4479904175
  51.91, 73.4624252319
  51.92, 73.4771728516
  51.93, 73.4922714233
  51.94, 73.5070648193
  51.95, 73.5222244263
  51.96, 73.5373458862
  51.97, 73.5526199341
  51.98, 73.5680541992
  51.99, 73.5833969116
     52, 73.5989074707
  52.01, 73.6144943237
  52.02, 73.6301269531
  52.03, 73.6455535889
  52.04, 73.6613006592
  52.05, 73.6768188477
  52.06, 73.6924133301
  52.07, 73.7079315186
  52.08, 73.7235717773
  52.09, 73.7391052246
   52.1, 73.7544631958
  52.11, 73.7698974609
  52.12, 73.7851638794
  52.13, 73.8002243042
  52.14, 73.8154067993
  52.15, 73.8303451538
  52.16, 73.8453292847
  52.17, 73.8601303101
  52.18, 73.8746643066
  52.19, 73.8892211914
   52.2, 73.9034729004
  52.21, 73.9175491333
  52.22,  73.931602478
  52.23, 73.9454116821
  52.24, 73.9589309692
  52.25, 73.9723739624
  52.26, 73.9856109619
  52.27, 73.9989013672
  52.28, 74.0117416382
  52.29, 74.0243225098
   52.3, 74.0368804932
  52.31, 74.0491485596
  52.32, 74.0611572266
  52.33, 74.0731124878
  52.34, 74.0847396851
  52.35, 74.0963516235
  52.36,  74.107711792
  52.37, 74.1186752319
  52.38, 74.1297149658
  52.39, 74.1404342651
   52.4, 74.1508865356
  52.41, 74.1613006592
  52.42, 74.1714248657
  52.43,  74.181602478
  52.44, 74.1914596558
  52.45, 74.2010726929
  52.46,   74.21068573
  52.47, 74.2201156616
  52.48, 74.2292480469
  52.49, 74.2384262085
   52.5, 74.2473831177
  52.51, 74.2563781738
  52.52, 74.2651596069
  52.53, 74.2737045288
  52.54, 74.2823867798
  52.55, 74.2908401489
  52.56, 74.2991790771
  52.57, 74.3074874878
  52.58, 74.3157119751
  52.59, 74.3239517212
   52.6, 74.3322143555
  52.61,  74.340133667
  52.62, 74.3483657837
  52.63, 74.3563690186
  52.64, 74.3644866943
  52.65, 74.3723449707
  52.66, 74.3804626465
  52.67, 74.3883285522
  52.68, 74.3962478638
  52.69, 74.4044113159
   52.7, 74.4125061035
  52.71, 74.4204864502
  52.72, 74.4284210205
  52.73, 74.4364700317
  52.74, 74.4447021484
  52.75, 74.4528656006
  52.76, 74.4610214233
  52.77, 74.4690551758
  52.78, 74.4772644043
  52.79, 74.4854431152
   52.8, 74.4938583374
  52.81, 74.5021438599
  52.82, 74.5105895996
  52.83, 74.5187911987
  52.84, 74.5272674561
  52.85, 74.5355834961
  52.86, 74.5439834595
  52.87, 74.5526199341
  52.88, 74.5610733032
  52.89,  74.569519043
   52.9, 74.5777587891
  52.91, 74.5863265991
  52.92, 74.5948486328
  52.93, 74.6031951904
  52.94, 74.6118087769
  52.95, 74.6201095581
  52.96,  74.628578186
  52.97, 74.6370544434
  52.98, 74.6451873779
  52.99, 74.6534423828
     53, 74.6616897583
  53.01, 74.6698379517
  53.02, 74.6779098511
  53.03, 74.6859588623
  53.04, 74.6938171387
  53.05, 74.7015075684
  53.06, 74.7092590332
  53.07, 74.7169494629
  53.08, 74.7242965698
  53.09, 74.7318725586
   53.1, 74.7389602661
  53.11, 74.7460784912
  53.12, 74.7529678345
  53.13, 74.7598419189
  53.14, 74.7664794922
  53.15, 74.7730026245
  53.16, 74.7791900635
  53.17, 74.7854690552
  53.18, 74.7912139893
  53.19, 74.7972183228
   53.2, 74.8027420044
  53.21, 74.8082046509
  53.22, 74.8133621216
  53.23, 74.8184051514
  53.24, 74.8232574463
  53.25,  74.827911377
  53.26, 74.8323974609
  53.27, 74.8366622925
  53.28, 74.8407669067
  53.29, 74.8445358276
   53.3, 74.8481216431
  53.31, 74.8515701294
  53.32, 74.8549423218
  53.33, 74.8578720093
  53.34, 74.8609161377
  53.35, 74.8634338379
  53.36, 74.8659973145
  53.37, 74.8684768677
  53.38, 74.8703842163
  53.39, 74.8725662231
   53.4, 74.8742446899
  53.41, 74.8758850098
  53.42, 74.8775863647
  53.43, 74.8787765503
  53.44, 74.8800964355
  53.45, 74.8811340332
  53.46, 74.8821716309
  53.47, 74.8830413818
  53.48, 74.8838043213
  53.49, 74.8843765259
   53.5, 74.8850097656
  53.51, 74.8854522705
  53.52, 74.8859329224
  53.53,   74.88621521
  53.54,  74.886428833
  53.55, 74.8867034912
  53.56, 74.8868179321
  53.57, 74.8870162964
  53.58, 74.8871536255
  53.59, 74.8871688843
   53.6, 74.8872528076
  53.61,  74.887336731
  53.62, 74.8874969482
  53.63,  74.887588501
  53.64, 74.8877182007
  53.65, 74.8878707886
  53.66, 74.8881530762
  53.67, 74.8883895874
  53.68, 74.8887405396
  53.69, 74.8890533447
   53.7, 74.8895263672
  53.71, 74.8899307251
  53.72, 74.8905258179
  53.73, 74.8912811279
  53.74,  74.891960144
  53.75, 74.8927230835
  53.76, 74.8935928345
  53.77, 74.8946075439
  53.78, 74.8957748413
  53.79, 74.8970108032
   53.8, 74.8982696533
  53.81, 74.8997344971
  53.82, 74.9011993408
  53.83,   74.90284729
  53.84, 74.9045639038
  53.85, 74.9063949585
  53.86, 74.9083328247
  53.87, 74.9103927612
  53.88, 74.9124984741
  53.89, 74.9146881104
   53.9, 74.9169769287
  53.91, 74.9194869995
  53.92, 74.9219894409
  53.93, 74.9245681763
  53.94, 74.9273300171
  53.95, 74.9301300049
  53.96, 74.9329071045
  53.97, 74.9358520508
  53.98, 74.9388961792
  53.99,   74.94190979
     54, 74.9449996948
  54.01, 74.9481048584
  54.02, 74.9514312744
  54.03, 74.9546661377
  54.04, 74.9580001831
  54.05, 74.9614105225
  54.06, 74.9647369385
  54.07, 74.9680938721
  54.08, 74.9715194702
  54.09, 74.9750442505
   54.1, 74.9784851074
  54.11, 74.9819030762
  54.12, 74.9853286743
  54.13, 74.9886703491
  54.14, 74.9921112061
  54.15, 74.9954223633
  54.16, 74.9989471436
  54.17, 75.0022506714
  54.18, 75.0055770874
  54.19, 75.0089950562
   54.2, 75.0122909546
  54.21, 75.0154724121
  54.22, 75.0187149048
  54.23, 75.0219497681
  54.24, 75.0249557495
  54.25, 75.0280838013
  54.26, 75.0311203003
  54.27, 75.0341644287
  54.28, 75.0370864868
  54.29, 75.0400619507
   54.3, 75.0427856445
  54.31, 75.0457611084
  54.32, 75.0485458374
  54.33, 75.0511932373
  54.34, 75.0539779663
  54.35, 75.0566329956
  54.36, 75.0593109131
  54.37, 75.0620346069
  54.38, 75.0644760132
  54.39, 75.0671691895
   54.4, 75.0696411133
  54.41, 75.0721969604
  54.42,  75.074798584
  54.43, 75.0772857666
  54.44, 75.0799865723
  54.45, 75.0824890137
  54.46, 75.0851821899
  54.47,  75.087677002
  54.48, 75.0903625488
  54.49, 75.0930786133
   54.5, 75.0957489014
  54.51, 75.0984954834
  54.52, 75.1013641357
  54.53, 75.1043014526
  54.54,  75.107383728
  54.55, 75.1104202271
  54.56, 75.1135482788
  54.57, 75.1168746948
  54.58, 75.1201705933
  54.59, 75.1236953735
   54.6,  75.127204895
  54.61, 75.1309738159
  54.62, 75.1347808838
  54.63, 75.1388931274
  54.64, 75.1430435181
  54.65, 75.1473312378
  54.66, 75.1517715454
  54.67, 75.1564178467
  54.68, 75.1612930298
  54.69, 75.1662139893
   54.7, 75.1714096069
  54.71, 75.1768417358
  54.72, 75.1824111938
  54.73, 75.1882247925
  54.74,  75.194229126
  54.75, 75.2003936768
  54.76, 75.2068710327
  54.77, 75.2134246826
  54.78, 75.2203826904
  54.79, 75.2274703979
   54.8, 75.2348327637
  54.81, 75.2423934937
  54.82, 75.2501983643
  54.83, 75.2583007812
  54.84, 75.2665710449
  54.85, 75.2750473022
  54.86,  75.283821106
  54.87, 75.2927703857
  54.88, 75.3020248413
  54.89, 75.3115692139
   54.9,  75.321395874
  54.91, 75.3312835693
  54.92, 75.3414535522
  54.93, 75.3518676758
  54.94, 75.3626098633
  54.95, 75.3734207153
  54.96, 75.3845062256
  54.97, 75.3959274292
  54.98, 75.4075698853
  54.99, 75.4192962646
     55, 75.4311752319
  55.01, 75.4435424805
  55.02, 75.4559326172
  55.03, 75.4685821533
  55.04, 75.4814071655
  55.05, 75.4943771362
  55.06, 75.5075759888
  55.07, 75.5210571289
  55.08, 75.5345916748
  55.09, 75.5483016968
   55.1, 75.5621566772
  55.11, 75.5763168335
  55.12, 75.5904769897
  55.13, 75.6049346924
  55.14,  75.619392395
  55.15, 75.6340866089
  55.16,  75.649017334
  55.17, 75.6639633179
  55.18, 75.6790161133
  55.19,  75.694190979
   55.2, 75.7095108032
  55.21, 75.7248764038
  55.22,  75.740447998
  55.23, 75.7560653687
  55.24, 75.7718582153
  55.25, 75.7875823975
  55.26, 75.8035888672
  55.27, 75.8195953369
  55.28, 75.8358001709
  55.29,  75.851852417
   55.3, 75.8681335449
  55.31, 75.8843383789
  55.32, 75.9007415771
  55.33, 75.9171905518
  55.34, 75.9337539673
  55.35, 75.9503936768
  55.36, 75.9670791626
  55.37,  75.983795166
  55.38,  76.000541687
  55.39, 76.0174255371
   55.4, 76.0342025757
  55.41, 76.0511932373
  55.42, 76.0681304932
  55.43, 76.0851974487
  55.44, 76.1023101807
  55.45, 76.1195220947
  55.46, 76.1365585327
  55.47, 76.1538772583
  55.48, 76.1711273193
  55.49, 76.1884765625
   55.5, 76.2058868408
  55.51, 76.2233200073
  55.52, 76.2408370972
  55.53, 76.2583847046
  55.54, 76.2758560181
  55.55, 76.2934875488
  55.56, 76.3112106323
  55.57, 76.3289413452
  55.58, 76.3467941284
  55.59, 76.3646621704
   55.6,  76.382598877
  55.61, 76.4004821777
  55.62, 76.4185791016
  55.63, 76.4365768433
  55.64, 76.4548416138
  55.65, 76.4730224609
  55.66, 76.4913787842
  55.67, 76.5096740723
  55.68, 76.5280838013
  55.69, 76.5465927124
   55.7, 76.5651473999
  55.71, 76.5838317871
  55.72, 76.6025695801
  55.73, 76.6212692261
  55.74, 76.6400909424
  55.75, 76.6589736938
  55.76, 76.6779785156
  55.77, 76.6970291138
  55.78, 76.7160339355
  55.79, 76.7352600098
   55.8, 76.7545928955
  55.81,  76.773979187
  55.82, 76.7933044434
  55.83, 76.8127975464
  55.84, 76.8323898315
  55.85, 76.8519363403
  55.86, 76.8716888428
  55.87, 76.8915634155
  55.88, 76.9113845825
  55.89, 76.9313812256
   55.9, 76.9512557983
  55.91, 76.9712677002
  55.92, 76.9915084839
  55.93, 77.0116348267
  55.94, 77.0320053101
  55.95, 77.0523147583
  55.96, 77.0726547241
  55.97, 77.0930786133
  55.98, 77.1137084961
  55.99, 77.1342773438
     56, 77.1549301147
  56.01,  77.175567627
  56.02, 77.1962814331
  56.03, 77.2172241211
  56.04, 77.2381439209
  56.05, 77.2590408325
  56.06, 77.2799911499
  56.07, 77.3011169434
  56.08, 77.3222351074
  56.09, 77.3433914185
   56.1, 77.3645553589
  56.11, 77.3858108521
  56.12, 77.4071426392
  56.13, 77.4284744263
  56.14, 77.4498977661
  56.15, 77.4713592529
  56.16, 77.4927215576
  56.17, 77.5142822266
  56.18, 77.5358581543
  56.19, 77.5575485229
   56.2, 77.5791702271
  56.21, 77.6009292603
  56.22, 77.6225814819
  56.23, 77.6444244385
  56.24, 77.6663513184
  56.25, 77.6881408691
  56.26, 77.7100067139
  56.27, 77.7320327759
  56.28, 77.7540969849
  56.29, 77.7761230469
   56.3, 77.7981338501
  56.31, 77.8203353882
  56.32, 77.8425369263
  56.33, 77.8646316528
  56.34,  77.887008667
  56.35,  77.909324646
  56.36, 77.9317550659
  56.37, 77.9539871216
  56.38, 77.9765777588
  56.39, 77.9990921021
   56.4, 78.0215454102
  56.41, 78.0441360474
  56.42, 78.0668334961
  56.43, 78.0894699097
  56.44, 78.1122589111
  56.45, 78.1350479126
  56.46, 78.1578216553
  56.47, 78.1807785034
  56.48, 78.2036590576
  56.49, 78.2266235352
   56.5, 78.2495880127
  56.51, 78.2727050781
  56.52, 78.2956771851
  56.53,  78.318939209
  56.54, 78.3422393799
  56.55,  78.365272522
  56.56, 78.3887405396
  56.57, 78.4120788574
  56.58, 78.4353485107
  56.59, 78.4587554932
   56.6, 78.4823455811
  56.61, 78.5057067871
  56.62, 78.5293426514
  56.63, 78.5528869629
  56.64, 78.5765151978
  56.65, 78.6001968384
  56.66, 78.6237411499
  56.67, 78.6475448608
  56.68,  78.671295166
  56.69, 78.6950378418
   56.7, 78.7189178467
  56.71, 78.7426147461
  56.72,  78.766494751
  56.73, 78.7903060913
  56.74, 78.8142852783
  56.75, 78.8381500244
  56.76, 78.8620758057
  56.77,  78.885887146
  56.78, 78.9098968506
  56.79, 78.9337844849
   56.8, 78.9577331543
  56.81, 78.9816207886
  56.82, 79.0055084229
  56.83, 79.0294265747
  56.84, 79.0532913208
  56.85, 79.0771636963
  56.86, 79.1010665894
  56.87, 79.1249008179
  56.88, 79.1487121582
  56.89,  79.172492981
   56.9, 79.1963577271
  56.91, 79.2201766968
  56.92, 79.2438812256
  56.93, 79.2675323486
  56.94, 79.2913970947
  56.95, 79.3150177002
  56.96, 79.3386077881
  56.97, 79.3623580933
  56.98, 79.3858032227
  56.99,  79.409538269
     57, 79.4329299927
  57.01, 79.4565353394
  57.02, 79.4799041748
  57.03, 79.5034408569
  57.04, 79.5266799927
  57.05, 79.5501480103
  57.06,  79.573348999
  57.07, 79.5967330933
  57.08, 79.6200408936
  57.09, 79.6434402466
   57.1, 79.6666259766
  57.11, 79.6897888184
  57.12, 79.7130508423
  57.13,  79.736328125
  57.14, 79.7595901489
  57.15, 79.7827835083
  57.16, 79.8060073853
  57.17, 79.8291397095
  57.18, 79.8523483276
  57.19, 79.8755950928
   57.2, 79.8988113403
  57.21, 79.9220809937
  57.22, 79.9453659058
  57.23,  79.968788147
  57.24, 79.9921646118
  57.25, 80.0155105591
  57.26, 80.0390548706
  57.27, 80.0624465942
  57.28, 80.0861053467
  57.29, 80.1096954346
   57.3,  80.133392334
  57.31, 80.1571044922
  57.32, 80.1809844971
  57.33, 80.2051239014
  57.34, 80.2289199829
  57.35, 80.2531280518
  57.36, 80.2774734497
  57.37, 80.3018493652
  57.38, 80.3263244629
  57.39, 80.3509674072
   57.4, 80.3756332397
  57.41, 80.4005126953
  57.42, 80.4255371094
  57.43, 80.4506835938
  57.44, 80.4759063721
  57.45, 80.5015640259
  57.46, 80.5271072388
  57.47, 80.5527801514
  57.48, 80.5788421631
  57.49, 80.6048660278
   57.5, 80.6313476562
  57.51, 80.6577224731
  57.52, 80.6844024658
  57.53, 80.7112808228
  57.54, 80.7381668091
  57.55, 80.7654495239
  57.56, 80.7928771973
  57.57, 80.8205871582
  57.58, 80.8482971191
  57.59, 80.8764190674
   57.6, 80.9044952393
  57.61, 80.9328231812
  57.62, 80.9613037109
  57.63, 80.9902114868
  57.64, 81.0191116333
  57.65, 81.0481719971
  57.66, 81.0774993896
  57.67, 81.1069488525
  57.68, 81.1366958618
  57.69, 81.1666717529
   57.7, 81.1964874268
  57.71, 81.2266921997
  57.72, 81.2570571899
  57.73, 81.2876205444
  57.74, 81.3183059692
  57.75, 81.3491363525
  57.76, 81.3801040649
  57.77, 81.4111938477
  57.78,  81.442276001
  57.79, 81.4738998413
   57.8, 81.5052566528
  57.81, 81.5370330811
  57.82, 81.5685806274
  57.83, 81.6005172729
  57.84, 81.6322631836
  57.85, 81.6643295288
  57.86, 81.6964645386
  57.87, 81.7285919189
  57.88, 81.7608947754
  57.89, 81.7931900024
   57.9, 81.8254776001
  57.91, 81.8577651978
  57.92, 81.8902435303
  57.93, 81.9225921631
  57.94, 81.9552536011
  57.95, 81.9875411987
  57.96, 82.0202255249
  57.97, 82.0526275635
  57.98, 82.0852584839
  57.99, 82.1177597046
     58, 82.1504058838
  58.01, 82.1828689575
  58.02, 82.2153778076
  58.03, 82.2478485107
  58.04, 82.2802047729
  58.05, 82.3126220703
  58.06,  82.344871521
  58.07, 82.3773040771
  58.08, 82.4095230103
  58.09, 82.4418487549
   58.1, 82.4739761353
  58.11, 82.5061950684
  58.12, 82.5382843018
  58.13, 82.5704269409
  58.14, 82.6023712158
  58.15, 82.6342773438
  58.16, 82.6661148071
  58.17, 82.6978530884
  58.18, 82.7299804688
  58.19, 82.7615890503
   58.2, 82.7933197021
  58.21, 82.8249130249
  58.22, 82.8565750122
  58.23, 82.8881988525
  58.24, 82.9195251465
  58.25, 82.9510726929
  58.26, 82.9825057983
  58.27, 83.0139541626
  58.28, 83.0456161499
  58.29, 83.0769042969
   58.3, 83.1082000732
  58.31, 83.1396942139
  58.32, 83.1709518433
  58.33, 83.2024383545
  58.34, 83.2339019775
  58.35, 83.2653427124
  58.36, 83.2968978882
  58.37, 83.3283309937
  58.38, 83.3597640991
  58.39, 83.3912887573
   58.4, 83.4231338501
  58.41, 83.4545898438
  58.42, 83.4863815308
  58.43, 83.5180435181
  58.44,  83.549987793
  58.45, 83.5819702148
  58.46, 83.6139907837
  58.47, 83.6460800171
  58.48,  83.678276062
  58.49, 83.7104949951
   58.5, 83.7427825928
  58.51, 83.7754898071
  58.52, 83.8079681396
  58.53, 83.8408050537
  58.54, 83.8736877441
  58.55, 83.9067306519
  58.56, 83.9398956299
  58.57, 83.9731674194
  58.58, 84.0063705444
  58.59, 84.0398330688
   58.6, 84.0733642578
  58.61, 84.1073455811
  58.62, 84.1413650513
  58.63, 84.1752166748
  58.64, 84.2094573975
  58.65, 84.2438278198
  58.66, 84.2782440186
  58.67, 84.3127670288
  58.68, 84.3474960327
  58.69,   84.38256073
   58.7, 84.4173736572
  58.71, 84.4525604248
  58.72, 84.4876174927
  58.73, 84.5231018066
  58.74, 84.5584487915
  58.75, 84.5940246582
  58.76, 84.6295776367
  58.77, 84.6655578613
  58.78, 84.7013092041
  58.79, 84.7371063232
   58.8, 84.7731628418
  58.81, 84.8091964722
  58.82, 84.8451461792
  58.83, 84.8812255859
  58.84, 84.9174041748
  58.85, 84.9537277222
  58.86, 84.9899139404
  58.87, 85.0260467529
  58.88, 85.0623550415
  58.89, 85.0986862183
   58.9, 85.1346130371
  58.91, 85.1709213257
  58.92, 85.2070617676
  58.93, 85.2430877686
  58.94, 85.2792358398
  58.95, 85.3150558472
  58.96, 85.3508224487
  58.97, 85.3867263794
  58.98, 85.4225006104
  58.99, 85.4581375122
     59, 85.4935302734
  59.01, 85.5288543701
  59.02, 85.5640029907
  59.03, 85.5988845825
  59.04, 85.6339187622
  59.05, 85.6685028076
  59.06, 85.7031860352
  59.07, 85.7376098633
  59.08, 85.7717437744
  59.09, 85.8057098389
   59.1, 85.8394317627
  59.11, 85.8731689453
  59.12, 85.9064941406
  59.13, 85.9397201538
  59.14, 85.9726486206
  59.15, 86.0054550171
  59.16, 86.0378494263
  59.17, 86.0701370239
  59.18, 86.1020050049
  59.19, 86.1340484619
   59.2, 86.1652984619
  59.21, 86.1966629028
  59.22, 86.2277526855
  59.23, 86.2586288452
  59.24, 86.2890930176
  59.25, 86.3193359375
  59.26,  86.349281311
  59.27, 86.3792037964
  59.28, 86.4086151123
  59.29, 86.4379882812
   59.3, 86.4670791626
  59.31, 86.4959106445
  59.32,  86.524520874
  59.33, 86.5530700684
  59.34, 86.5811843872
  59.35, 86.6091842651
  59.36, 86.6370239258
  59.37, 86.6641998291
  59.38, 86.6915283203
  59.39, 86.7190093994
   59.4, 86.7457122803
  59.41, 86.7724075317
  59.42, 86.7991027832
  59.43, 86.8255844116
  59.44, 86.8518753052
  59.45, 86.8779830933
  59.46, 86.9038696289
  59.47, 86.9295578003
  59.48, 86.9553604126
  59.49,  86.980796814
   59.5, 87.0062789917
  59.51, 87.0316467285
  59.52, 87.0569229126
  59.53, 87.0819473267
  59.54, 87.1069107056
  59.55, 87.1319732666
  59.56, 87.1568756104
  59.57, 87.1814498901
  59.58, 87.2062072754
  59.59, 87.2309570312
   59.6, 87.2557907104
  59.61, 87.2802810669
  59.62, 87.3046340942
  59.63, 87.3293151855
  59.64, 87.3537902832
  59.65, 87.3783187866
  59.66, 87.4026641846
  59.67, 87.4270324707
  59.68, 87.4516220093
  59.69, 87.4758911133
   59.7, 87.5002975464
  59.71, 87.5247192383
  59.72,  87.549079895
  59.73, 87.5735015869
  59.74, 87.5980072021
  59.75, 87.6222457886
  59.76,  87.646697998
  59.77, 87.6710968018
  59.78, 87.6954803467
  59.79, 87.7197952271
   59.8, 87.7440643311
  59.81, 87.7686538696
  59.82, 87.7932052612
  59.83, 87.8172531128
  59.84, 87.8415756226
  59.85, 87.8658676147
  59.86, 87.8903961182
  59.87, 87.9144363403
  59.88, 87.9387664795
  59.89, 87.9630661011
   59.9, 87.9869308472
  59.91, 88.0112991333
  59.92, 88.0353317261
  59.93, 88.0591506958
  59.94, 88.0831832886
  59.95, 88.1071166992
  59.96, 88.1309585571
  59.97,  88.154624939
  59.98, 88.1782073975
  59.99, 88.2015380859
     60,  88.225151062
  60.01, 88.2485198975
  60.02, 88.2717132568
  60.03, 88.2948150635
  60.04, 88.3176269531
  60.05, 88.3403396606
  60.06, 88.3630523682
  60.07, 88.3856048584
  60.08, 88.4080810547
  60.09, 88.4302520752
   60.1, 88.4521865845
  60.11, 88.4741821289
  60.12,   88.49559021
  60.13,  88.517250061
  60.14, 88.5385284424
  60.15, 88.5596466064
  60.16, 88.5804824829
  60.17, 88.6013641357
  60.18, 88.6220932007
  60.19,  88.642074585
   60.2, 88.6621627808
  60.21, 88.6824493408
  60.22,  88.702003479
  60.23, 88.7216567993
  60.24, 88.7407226562
  60.25, 88.7597732544
  60.26, 88.7785720825
  60.27, 88.7974014282
  60.28, 88.8157043457
  60.29, 88.8339538574
   60.3, 88.8516921997
  60.31, 88.8695602417
  60.32,   88.88697052
  60.33, 88.9045944214
  60.34, 88.9215698242
  60.35, 88.9386367798
  60.36, 88.9553756714
  60.37, 88.9719467163
  60.38, 88.9882202148
  60.39, 89.0046615601
   60.4, 89.0203323364
  60.41, 89.0362014771
  60.42, 89.0518722534
  60.43, 89.0673141479
  60.44, 89.0828704834
  60.45, 89.0978622437
  60.46, 89.1129837036
  60.47, 89.1280212402
  60.48, 89.1426925659
  60.49, 89.1572341919
   60.5, 89.1719589233
  60.51, 89.1861038208
  60.52, 89.2005310059
  60.53, 89.2147598267
  60.54, 89.2287139893
  60.55, 89.2430038452
  60.56, 89.2567672729
  60.57, 89.2706832886
  60.58, 89.2845687866
  60.59, 89.2982788086
   60.6, 89.3123092651
  60.61,  89.325843811
  60.62, 89.3395767212
  60.63,  89.353263855
  60.64, 89.3668441772
  60.65, 89.3803482056
  60.66, 89.3940811157
  60.67, 89.4079589844
  60.68, 89.4215621948
  60.69, 89.4351806641
   60.7, 89.4487075806
  60.71, 89.4623031616
  60.72, 89.4761428833
  60.73, 89.4898910522
  60.74, 89.5036621094
  60.75, 89.5174407959
  60.76, 89.5314483643
  60.77, 89.5454788208
  60.78, 89.5592193604
  60.79, 89.5735168457
   60.8, 89.5875396729
  60.81, 89.6014862061
  60.82, 89.6158065796
  60.83, 89.6300964355
  60.84, 89.6443786621
  60.85, 89.6586685181
  60.86, 89.6732788086
  60.87, 89.6875610352
  60.88, 89.7020950317
  60.89, 89.7166290283
   60.9, 89.7316513062
  60.91, 89.7461471558
  60.92, 89.7611160278
  60.93, 89.7758636475
  60.94, 89.7907714844
  60.95, 89.8056030273
  60.96, 89.8207397461
  60.97, 89.8359527588
  60.98, 89.8509597778
  60.99, 89.8660888672
     61, 89.8810195923
  61.01, 89.8963470459
  61.02, 89.9113006592
  61.03, 89.9264526367
