CDP Diameter, Qscat (1.54 + 0)
  19.88, 36.2152442932
  19.89, 36.3813896179
   19.9, 35.9461174011
  19.91,  36.022102356
  19.92, 36.1682434082
  19.93, 37.7999343872
  19.94, 37.9111785889
  19.95, 37.8519439697
  19.96, 37.9377822876
  19.97, 38.4723396301
  19.98, 38.7765083313
  19.99, 40.4935531616
     20, 40.8412780762
  20.01, 40.9656219482
  20.02, 40.7721443176
  20.03, 41.0016746521
  20.04, 42.8032836914
  20.05, 42.6290855408
  20.06, 42.5507392883
  20.07, 42.9609794617
  20.08, 44.7532310486
  20.09, 45.1567153931
   20.1, 45.0927352905
  20.11,  44.878238678
  20.12, 44.9547042847
  20.13, 45.3854408264
  20.14, 46.0801544189
  20.15, 47.0175476074
  20.16, 47.1661872864
  20.17, 47.0891265869
  20.18, 46.4733009338
  20.19, 48.2700157166
   20.2, 48.8062095642
  20.21, 48.5810470581
  20.22, 48.5913963318
  20.23, 49.9018363953
  20.24, 51.1091461182
  20.25, 51.4256706238
  20.26, 51.2427825928
  20.27, 50.9614944458
  20.28, 51.0605621338
  20.29, 50.1114616394
   20.3, 51.9982719421
  20.31, 51.9103851318
  20.32, 51.6747779846
  20.33, 50.9567947388
  20.34, 50.2930335999
  20.35, 51.9570960999
  20.36, 51.5014915466
  20.37, 50.9821128845
  20.38, 49.3225669861
  20.39, 50.6525726318
   20.4, 52.4801712036
  20.41, 52.3827667236
  20.42, 51.9406280518
  20.43, 51.6358718872
  20.44, 51.6086349487
  20.45, 51.9356460571
  20.46,  51.863483429
  20.47, 51.6018066406
  20.48, 51.1184921265
  20.49, 49.7937469482
   20.5, 50.7925338745
  20.51, 50.6163864136
  20.52, 49.9454231262
  20.53, 49.1113929749
  20.54,  48.990688324
  20.55, 49.4834594727
  20.56, 49.3837203979
  20.57, 48.7956237793
  20.58, 48.1150016785
  20.59, 47.8093223572
   20.6, 46.5249252319
  20.61, 47.3686294556
  20.62, 46.9619560242
  20.63, 46.5737075806
  20.64, 45.8682060242
  20.65, 45.2074584961
  20.66, 46.0526199341
  20.67, 45.6599998474
  20.68, 45.3102607727
  20.69, 44.9922370911
   20.7, 45.1016845703
  20.71, 45.3094902039
  20.72, 44.9084205627
  20.73, 44.2570419312
  20.74, 43.8256568909
  20.75, 43.3859786987
  20.76, 43.3641777039
  20.77, 42.8036651611
  20.78, 42.3408088684
  20.79, 41.8329849243
   20.8,   40.70545578
  20.81, 41.7160415649
  20.82, 41.4206581116
  20.83, 41.2729911804
  20.84, 41.3614959717
  20.85, 41.5387077332
  20.86, 42.2351570129
  20.87, 42.3058204651
  20.88, 42.0420532227
  20.89, 41.8468589783
   20.9, 42.2313766479
  20.91, 42.5968933105
  20.92, 39.3519592285
  20.93, 42.1746826172
  20.94, 41.9837875366
  20.95, 41.3913421631
  20.96, 42.0132369995
  20.97, 41.9235649109
  20.98, 41.6560516357
  20.99, 39.0486297607
     21, 41.9714050293
  21.01, 42.9067077637
  21.02, 43.4332389832
  21.03,  43.298122406
  21.04, 43.0468330383
  21.05, 43.3149223328
  21.06, 44.2803230286
  21.07, 44.8373641968
  21.08, 44.9923667908
  21.09, 45.3251457214
   21.1,   45.46326828
  21.11, 44.8369941711
  21.12, 46.7281951904
  21.13,     46.515625
  21.14, 46.4746856689
  21.15, 46.8691139221
  21.16, 47.1079406738
  21.17, 48.7012405396
  21.18,  48.724937439
  21.19, 48.2961540222
   21.2, 47.8639335632
  21.21, 47.6897506714
  21.22, 49.4173431396
  21.23, 49.4925384521
  21.24, 49.7793655396
  21.25, 50.2044029236
  21.26, 49.7506980896
  21.27, 51.7875289917
  21.28, 51.6991653442
  21.29, 51.6285476685
   21.3,   51.93800354
  21.31, 51.9844551086
  21.32, 53.2505493164
  21.33, 54.3251914978
  21.34, 54.1490898132
  21.35,  53.549446106
  21.36, 53.1170539856
  21.37, 54.0936851501
  21.38, 54.2178955078
  21.39, 54.0465240479
   21.4, 54.2252082825
  21.41,    54.2174263
  21.42, 54.5834960938
  21.43, 55.2536468506
  21.44, 54.8381195068
  21.45, 54.6263008118
  21.46,  54.544342041
  21.47, 53.6751098633
  21.48,   55.85389328
  21.49, 55.9995956421
   21.5, 55.6065940857
  21.51, 54.8798179626
  21.52, 55.0264968872
  21.53, 55.7461547852
  21.54, 55.5175552368
  21.55, 55.4383659363
  21.56, 55.5820732117
  21.57, 53.8248252869
  21.58, 56.3501548767
  21.59, 55.8533248901
   21.6, 55.2748832703
  21.61, 54.8166046143
  21.62, 54.0072822571
  21.63, 54.0582695007
  21.64,  54.679599762
  21.65, 54.2086219788
  21.66, 53.4222717285
  21.67, 52.5782356262
  21.68, 53.2314109802
  21.69, 53.2489013672
   21.7, 52.9859619141
  21.71,   53.07862854
  21.72, 52.9176330566
  21.73, 54.0842247009
  21.74, 53.9944229126
  21.75, 53.6277809143
  21.76, 53.2588691711
  21.77, 52.8888511658
  21.78,  50.960609436
  21.79, 52.6917228699
   21.8,  52.253326416
  21.81, 51.5079803467
  21.82, 50.0479774475
  21.83, 50.2733459473
  21.84, 50.6395721436
  21.85, 50.2642326355
  21.86, 50.1179695129
  21.87, 50.2247161865
  21.88, 50.3510704041
  21.89, 51.1649971008
   21.9,  50.811290741
  21.91, 50.7624702454
  21.92, 50.7208862305
  21.93, 50.1692504883
  21.94, 50.5217475891
  21.95, 50.7255020142
  21.96, 50.3044166565
  21.97, 49.6236228943
  21.98, 49.0119438171
  21.99, 49.8415412903
     22,  49.755241394
  22.01, 49.5743522644
  22.02, 49.7769927979
  22.03, 48.3990859985
  22.04,  50.961643219
  22.05,  50.808883667
  22.06, 50.5842399597
  22.07, 50.5008926392
  22.08,  50.557762146
  22.09, 48.5496101379
   22.1,  50.864238739
  22.11, 50.5864105225
  22.12, 50.1492729187
  22.13, 49.4699401855
  22.14, 49.9548149109
  22.15, 50.7032852173
  22.16, 50.6172561646
  22.17, 50.8891601562
  22.18, 51.4045372009
  22.19, 52.9310073853
   22.2, 53.2273635864
  22.21,  53.172088623
  22.22, 53.0440139771
  22.23,    53.2435112
  22.24, 52.8321151733
  22.25, 53.6683082581
  22.26, 53.5564422607
  22.27, 53.1379432678
  22.28, 52.4524421692
  22.29, 51.6323928833
   22.3, 53.0524940491
  22.31, 52.8779602051
  22.32, 52.7201347351
  22.33, 53.1014099121
  22.34, 54.3953208923
  22.35, 55.3580703735
  22.36, 55.5986328125
  22.37,  55.559967041
  22.38, 55.6984291077
  22.39,  56.203742981
   22.4, 55.7353515625
  22.41, 57.0403633118
  22.42, 56.8975372314
  22.43, 56.4809455872
  22.44, 55.4820709229
  22.45, 56.0504379272
  22.46, 56.3999824524
  22.47, 55.7832374573
  22.48, 55.4133071899
  22.49, 52.7512283325
   22.5, 57.0281181335
  22.51, 57.3131065369
  22.52, 57.1432876587
  22.53, 56.8671760559
  22.54,  57.064655304
  22.55, 56.4335212708
  22.56, 58.0855751038
  22.57,  58.196231842
  22.58, 57.0264701843
  22.59, 57.7389297485
   22.6,  56.891418457
  22.61, 58.6657028198
  22.62, 58.2004241943
  22.63, 57.6111450195
  22.64, 57.0690574646
  22.65, 58.2338638306
  22.66, 58.7188682556
  22.67, 58.5016860962
  22.68, 57.9346923828
  22.69, 57.4909896851
   22.7, 57.5827789307
  22.71, 57.9417572021
  22.72, 58.0069770813
  22.73, 57.8685684204
  22.74, 57.6034736633
  22.75, 56.6135368347
  22.76, 58.0306549072
  22.77, 58.1239242554
  22.78, 57.5833015442
  22.79, 57.0372047424
   22.8, 57.4302787781
  22.81, 58.4926757812
  22.82, 58.6484832764
  22.83, 58.2532730103
  22.84, 57.6636161804
  22.85, 57.5106887817
  22.86,  56.438709259
  22.87, 58.0076675415
  22.88, 57.7686271667
  22.89, 57.4887275696
   22.9, 56.8034439087
  22.91, 56.0843391418
  22.92, 57.7022247314
  22.93, 57.0297431946
  22.94, 56.3451957703
  22.95, 55.8591194153
  22.96, 56.7822723389
  22.97,  57.467792511
  22.98, 57.2361984253
  22.99, 56.6786575317
     23, 56.2515487671
  23.01, 56.2082977295
  23.02, 57.2599182129
  23.03, 57.2621841431
  23.04, 57.2516784668
  23.05, 57.0660858154
  23.06, 55.6564331055
  23.07, 57.9382820129
  23.08, 57.5023422241
  23.09,  56.799407959
   23.1, 54.6220321655
  23.11, 55.6337394714
  23.12, 57.0625305176
  23.13, 57.0264396667
  23.14, 56.3959350586
  23.15, 55.5858192444
  23.16, 55.3307418823
  23.17, 56.1095733643
  23.18, 56.2290534973
  23.19, 56.2623786926
   23.2, 56.3885955811
  23.21, 55.9541969299
  23.22,  56.479927063
  23.23, 57.6094703674
  23.24,  57.209651947
  23.25, 56.6892242432
  23.26, 56.0659484863
  23.27, 56.8402023315
  23.28, 57.8442764282
  23.29,  57.484828949
   23.3, 56.6911087036
  23.31, 55.8916931152
  23.32, 55.5211334229
  23.33, 56.5680007935
  23.34, 56.4017410278
  23.35, 56.4360847473
  23.36, 56.3963356018
  23.37, 54.3577308655
  23.38, 57.5493545532
  23.39,  57.305606842
   23.4, 56.9862098694
  23.41, 56.7535514832
  23.42, 55.7135009766
  23.43,  57.816696167
  23.44, 58.1183509827
  23.45, 57.7468452454
  23.46, 57.0660705566
  23.47, 56.5783462524
  23.48, 57.7429161072
  23.49,  57.745464325
   23.5, 57.7538909912
  23.51, 57.9405021667
  23.52, 57.3628883362
  23.53, 58.6581573486
  23.54, 58.7896118164
  23.55, 58.4233322144
  23.56, 58.2466430664
  23.57, 57.4828453064
  23.58, 57.6807632446
  23.59, 58.8790397644
   23.6, 58.6706581116
  23.61, 58.1124229431
  23.62, 57.4901275635
  23.63, 58.2537536621
  23.64, 58.6763496399
  23.65, 58.7201805115
  23.66, 59.1105690002
  23.67, 59.4573936462
  23.68, 58.3892173767
  23.69, 60.9078292847
   23.7, 60.8025894165
  23.71, 60.5189628601
  23.72, 60.6139030457
  23.73, 59.1136856079
  23.74, 61.1011962891
  23.75, 61.0690231323
  23.76, 60.4982872009
  23.77,  59.654964447
  23.78, 59.4904632568
  23.79,  60.232635498
   23.8, 60.0497055054
  23.81, 60.1244735718
  23.82, 60.5809288025
  23.83, 59.6970367432
  23.84, 62.0621185303
  23.85, 62.1908798218
  23.86, 62.0873985291
  23.87, 62.4360237122
  23.88, 62.2098960876
  23.89, 62.6172332764
   23.9, 63.5968093872
  23.91, 63.2755470276
  23.92, 62.5673103333
  23.93, 58.2415885925
  23.94, 62.5310783386
  23.95, 62.4541053772
  23.96, 62.0472602844
  23.97,  62.200958252
  23.98, 62.3132400513
  23.99, 63.1742515564
     24, 63.3591651917
  24.01, 63.0974807739
  24.02, 63.0004005432
  24.03,  63.160118103
  24.04, 61.5383491516
  24.05, 64.1268005371
  24.06, 64.0794906616
  24.07, 63.6022033691
  24.08, 62.7121315002
  24.09, 62.7080039978
   24.1, 63.6166572571
  24.11, 63.1016693115
  24.12, 62.9207725525
  24.13, 63.3096694946
  24.14, 61.4181060791
  24.15,  64.290512085
  24.16, 63.9131507874
  24.17,  63.391078949
  24.18, 63.2025413513
  24.19, 62.7531509399
   24.2, 63.2844009399
  24.21, 63.6166877747
  24.22, 63.1240081787
  24.23, 62.2735710144
  24.24, 61.0644340515
  24.25, 62.2775268555
  24.26,  62.063167572
  24.27, 61.3938789368
  24.28, 61.4495811462
  24.29,  61.336971283
   24.3, 62.9682197571
  24.31, 62.8869361877
  24.32, 62.4337310791
  24.33, 62.0483779907
  24.34, 62.0231742859
  24.35, 60.0084609985
  24.36,  62.545753479
  24.37, 62.1979789734
  24.38, 61.5396575928
  24.39, 60.2560195923
   24.4, 60.0017204285
  24.41, 60.9381370544
  24.42, 60.0203056335
  24.43, 59.3026351929
  24.44, 59.4084320068
  24.45, 60.5002288818
  24.46, 60.6442375183
  24.47, 60.2708969116
  24.48, 59.7613525391
  24.49, 59.5616493225
   24.5, 59.1361656189
  24.51, 60.3424949646
  24.52, 60.4563179016
  24.53, 60.2516899109
  24.54, 59.4712982178
  24.55, 58.4541015625
  24.56,  60.323135376
  24.57, 60.0908851624
  24.58, 59.2475624084
  24.59, 58.8074645996
   24.6, 58.6215515137
  24.61, 60.3316459656
  24.62, 60.0033111572
  24.63, 59.4592399597
  24.64, 58.8771247864
  24.65, 58.7284927368
  24.66, 58.4670181274
  24.67, 59.6124534607
  24.68, 59.5333061218
  24.69, 59.3098869324
   24.7, 58.5847511292
  24.71, 59.1776390076
  24.72, 60.7137794495
  24.73, 60.3629226685
  24.74, 59.9137802124
  24.75, 59.4228210449
  24.76, 62.0221099854
  24.77, 62.2716445923
  24.78,  62.000617981
  24.79, 61.4086990356
   24.8, 61.0678901672
  24.81, 59.5848693848
  24.82, 61.9351081848
  24.83, 61.8118247986
  24.84, 61.6581764221
  24.85, 61.2635574341
  24.86, 59.8125801086
  24.87,  62.725353241
  24.88, 62.7454566956
  24.89, 62.3385505676
   24.9,  61.838054657
  24.91, 63.7780342102
  24.92, 64.8761978149
  24.93, 65.0361175537
  24.94, 64.7055206299
  24.95, 64.3210372925
  24.96, 64.3111495972
  24.97, 65.3300704956
  24.98, 65.5613098145
  24.99, 65.5648269653
     25, 65.4772796631
  25.01, 64.3701171875
  25.02, 65.4577484131
  25.03,  66.551399231
  25.04, 66.1268920898
  25.05, 65.4068832397
  25.06, 65.4913024902
  25.07, 67.2438201904
  25.08, 67.7240219116
  25.09, 67.3999710083
   25.1, 66.7561645508
  25.11, 66.4235076904
  25.12, 63.4225349426
  25.13, 67.4145736694
  25.14,  67.467590332
  25.15,   67.58543396
  25.16, 67.3095016479
  25.17, 65.3086547852
  25.18, 68.6710128784
  25.19, 68.5368347168
   25.2, 68.0606231689
  25.21, 63.5332221985
  25.22, 67.9167098999
  25.23, 69.1458206177
  25.24, 68.9809417725
  25.25, 68.2206039429
  25.26, 67.3120040894
  25.27, 66.8164215088
  25.28, 67.3965148926
  25.29, 67.2026901245
   25.3, 67.0282821655
  25.31, 66.9177017212
  25.32, 65.5755386353
  25.33, 66.9960403442
  25.34, 67.3815078735
  25.35, 67.0127944946
  25.36, 66.3828735352
  25.37, 65.5046691895
  25.38, 67.1820831299
  25.39,  67.647819519
   25.4, 67.2403945923
  25.41,   66.41381073
  25.42, 65.8524017334
  25.43, 65.8644866943
  25.44,  65.907371521
  25.45, 65.5661468506
  25.46, 65.2968597412
  25.47, 64.7618255615
  25.48, 63.2504844666
  25.49, 65.0909423828
   25.5, 64.5670547485
  25.51, 64.0287322998
  25.52, 63.1352882385
  25.53, 63.2225112915
  25.54,   64.27394104
  25.55, 64.1011657715
  25.56, 63.5125198364
  25.57, 62.8476333618
  25.58, 59.8843193054
  25.59, 63.6255836487
   25.6, 63.4448013306
  25.61, 63.4004096985
  25.62, 63.3839378357
  25.63, 61.8409881592
  25.64,  63.903339386
  25.65, 63.4781646729
  25.66, 62.8916664124
  25.67, 62.3461151123
  25.68, 61.4400291443
  25.69, 62.9008674622
   25.7, 62.8083190918
  25.71, 62.1948776245
  25.72, 61.3506355286
  25.73, 61.0298728943
  25.74, 62.2384910583
  25.75, 62.2609405518
  25.76, 62.2353019714
  25.77, 62.5264816284
  25.78,  62.281917572
  25.79, 63.7220611572
   25.8, 63.7956390381
  25.81, 63.3863945007
  25.82, 60.5274124146
  25.83,   62.61378479
  25.84, 63.8451423645
  25.85, 64.6357803345
  25.86, 64.1672210693
  25.87, 63.3390083313
  25.88, 62.3745346069
  25.89, 63.5084381104
   25.9, 64.1732254028
  25.91, 63.9101638794
  25.92, 64.1161956787
  25.93, 64.3541717529
  25.94, 62.5968856812
  25.95, 65.9273300171
  25.96, 65.3968963623
  25.97, 64.8126220703
  25.98,  64.660118103
  25.99, 63.6517791748
     26, 66.9799880981
  26.01, 66.9527359009
  26.02, 66.4366989136
  26.03, 65.4436798096
  26.04, 65.1700820923
  26.05, 67.1668930054
  26.06, 67.0995101929
  26.07, 66.9779052734
  26.08, 67.4540939331
  26.09, 66.6275787354
   26.1, 69.3589401245
  26.11, 68.7908935547
  26.12, 67.9870986938
  26.13, 67.4315795898
  26.14,      66.28125
  26.15, 67.9028778076
  26.16, 68.9171218872
  26.17, 68.4924697876
  26.18, 67.6375656128
  26.19, 65.8859786987
   26.2, 67.4839477539
  26.21, 68.4769210815
  26.22, 68.0313110352
  26.23,  68.192855835
  26.24, 68.6982574463
  26.25, 69.9974594116
  26.26, 70.5511398315
  26.27, 69.9758453369
  26.28, 69.2851028442
  26.29,  68.579498291
   26.3, 65.5866699219
  26.31, 69.5452041626
  26.32, 69.3029174805
  26.33, 68.6014480591
  26.34, 67.2387466431
  26.35, 66.0306625366
  26.36, 67.8570022583
  26.37, 67.5030517578
  26.38, 66.8662338257
  26.39,  67.102897644
   26.4, 64.0414276123
  26.41, 68.9074783325
  26.42, 68.7306365967
  26.43, 68.2370605469
  26.44, 67.7739257812
  26.45, 66.8486251831
  26.46, 67.4194412231
  26.47, 68.1779556274
  26.48, 67.8631210327
  26.49,  67.177230835
   26.5, 65.6406784058
  26.51, 66.2757034302
  26.52, 66.8405838013
  26.53, 66.1274414062
  26.54, 65.6979904175
  26.55, 65.7047348022
  26.56, 66.9207992554
  26.57, 67.0044708252
  26.58, 66.4259719849
  26.59, 66.2054595947
   26.6, 66.0481643677
  26.61, 63.0177688599
  26.62, 66.2741470337
  26.63, 66.1940307617
  26.64, 65.9389343262
  26.65, 64.8600769043
  26.66, 64.6568603516
  26.67, 66.2317047119
  26.68, 66.1076812744
  26.69, 65.8911056519
   26.7, 66.1790008545
  26.71, 66.7506256104
  26.72, 67.4884719849
  26.73, 67.3239746094
  26.74, 66.9810562134
  26.75, 66.9448318481
  26.76, 66.7083053589
  26.77, 67.1873779297
  26.78, 67.1851730347
  26.79, 66.8561553955
   26.8, 66.3894958496
  26.81, 65.5374984741
  26.82, 67.0248336792
  26.83,   67.12840271
  26.84, 66.9917907715
  26.85, 67.4364395142
  26.86, 65.9567337036
  26.87, 69.5901107788
  26.88, 69.7149505615
  26.89, 69.5407714844
   26.9,  69.511390686
  26.91, 70.1643218994
  26.92, 69.8865356445
  26.93, 71.1278152466
  26.94, 70.7948532104
  26.95, 70.3315505981
  26.96, 69.4295043945
  26.97, 69.8219299316
  26.98, 70.7129135132
  26.99, 69.9960479736
     27, 69.7840652466
  27.01, 70.5582275391
  27.02, 72.4136734009
  27.03, 72.5561599731
  27.04, 72.1901473999
  27.05, 71.7187576294
  27.06, 71.9092636108
  27.07,  71.936164856
  27.08, 74.0790863037
  27.09, 73.9860916138
   27.1, 73.7316436768
  27.11,  73.103843689
  27.12, 71.6571960449
  27.13, 74.3333206177
  27.14, 73.3697509766
  27.15, 72.3344039917
  27.16, 71.9872283936
  27.17, 74.0673217773
  27.18, 74.7136535645
  27.19, 74.1789474487
   27.2, 73.2088546753
  27.21, 72.2790222168
  27.22, 72.4941177368
  27.23, 73.8667907715
  27.24, 73.9701309204
  27.25, 73.6640396118
  27.26, 73.2027053833
  27.27, 71.8936691284
  27.28, 72.9620666504
  27.29, 73.5097045898
   27.3, 72.2244949341
  27.31, 70.9869155884
  27.32, 69.0235748291
  27.33, 73.3496780396
  27.34, 73.3374633789
  27.35, 72.4711227417
  27.36, 71.1534042358
  27.37,  70.202545166
  27.38, 67.6339111328
  27.39, 71.5206985474
   27.4, 71.1186981201
  27.41,  70.615447998
  27.42, 69.9329071045
  27.43, 67.3360595703
  27.44, 70.7136917114
  27.45, 69.6368179321
  27.46, 68.2576904297
  27.47, 66.3815002441
  27.48, 68.0871047974
  27.49, 69.0845947266
   27.5, 68.8916625977
  27.51, 67.9356155396
  27.52, 66.7094955444
  27.53, 66.2109451294
  27.54, 67.6707992554
  27.55, 67.6697540283
  27.56, 67.5497207642
  27.57, 67.4014205933
  27.58, 66.0651702881
  27.59, 67.5690689087
   27.6, 67.7193984985
  27.61, 66.7651443481
  27.62, 65.4727325439
  27.63, 64.3272781372
  27.64, 66.3536071777
  27.65, 66.5372314453
  27.66, 65.9085235596
  27.67, 64.9342651367
  27.68, 64.0820388794
  27.69, 64.9315109253
   27.7, 65.5867156982
  27.71,  65.782043457
  27.72, 66.2031402588
  27.73, 66.3085403442
  27.74,  64.534866333
  27.75, 68.1801528931
  27.76, 68.0795516968
  27.77, 67.7668685913
  27.78, 66.9998855591
  27.79, 67.4592208862
   27.8,  68.881187439
  27.81, 68.6568450928
  27.82, 68.0285797119
  27.83, 67.2239456177
  27.84, 63.9907798767
  27.85, 68.4093093872
  27.86, 68.6306991577
  27.87, 69.1332168579
  27.88, 69.7358016968
  27.89, 68.8403015137
   27.9, 71.6321334839
  27.91, 72.1136322021
  27.92,  72.360168457
  27.93, 69.4758224487
  27.94, 71.8279190063
  27.95,  74.419670105
  27.96, 74.8814239502
  27.97, 74.6334381104
  27.98, 74.1057662964
  27.99, 73.7566680908
     28,  75.186088562
  28.01, 75.4755859375
  28.02, 75.7930145264
  28.03, 76.5004272461
  28.04, 76.7291412354
  28.05, 77.1475067139
  28.06, 78.5423049927
  28.07, 78.5778121948
  28.08, 78.7425689697
  28.09, 78.7763061523
   28.1, 79.5098266602
  28.11, 80.9972763062
  28.12,  80.785118103
  28.13, 80.2244949341
  28.14, 79.5140686035
  28.15, 80.3241043091
  28.16, 81.2236175537
  28.17, 81.1399002075
  28.18, 81.7059631348
  28.19, 82.3920059204
   28.2, 80.0989456177
  28.21, 83.6210784912
  28.22, 83.3062362671
  28.23, 82.9889526367
  28.24, 83.0502166748
  28.25, 81.6855773926
  28.26, 84.1978912354
  28.27, 83.9467849731
  28.28,  83.075050354
  28.29,  81.854019165
   28.3, 76.0354766846
  28.31, 82.3360137939
  28.32, 81.8116989136
  28.33, 81.4291305542
  28.34, 81.9302978516
  28.35, 81.7851104736
  28.36,  82.850479126
  28.37, 82.4911804199
  28.38, 81.7589035034
  28.39, 81.2800598145
   28.4, 80.9235076904
  28.41,   81.34400177
  28.42, 81.9670028687
  28.43, 81.0726165771
  28.44, 79.7750701904
  28.45, 78.0473403931
  28.46, 78.4316253662
  28.47,  78.522026062
  28.48, 77.2456665039
  28.49, 76.8820877075
   28.5, 77.0780105591
  28.51, 76.1924133301
  28.52, 77.0581970215
  28.53, 76.0226593018
  28.54, 74.2591018677
  28.55, 74.5216140747
  28.56,  72.865234375
  28.57, 75.3448410034
  28.58, 74.7964630127
  28.59, 73.8379898071
   28.6, 72.4447250366
  28.61, 71.2531051636
  28.62, 72.9437026978
  28.63, 71.9270095825
  28.64, 70.9674835205
  28.65, 71.1258773804
  28.66, 69.9740905762
  28.67, 71.7642974854
  28.68, 70.8194274902
  28.69, 69.6383972168
   28.7, 68.7772674561
  28.71, 68.2012176514
  28.72, 69.4009933472
  28.73, 69.4688186646
  28.74, 68.8139953613
  28.75, 67.8886260986
  28.76, 66.3647842407
  28.77,  67.826461792
  28.78, 68.3554458618
  28.79, 67.4769668579
   28.8,  67.447769165
  28.81, 68.2243347168
  28.82, 69.8659362793
  28.83, 69.5486068726
  28.84, 68.8652801514
  28.85, 68.1494064331
  28.86, 67.9516677856
  28.87, 66.6427459717
  28.88, 69.8694152832
  28.89, 69.6637573242
   28.9,  69.248588562
  28.91, 68.1242675781
  28.92, 67.6038360596
  28.93, 70.3978729248
  28.94, 69.8948974609
  28.95, 69.4334335327
  28.96, 70.2911987305
  28.97, 71.6132659912
  28.98, 73.1082992554
  28.99, 72.9393692017
     29, 72.6035461426
  29.01, 72.4983215332
  29.02, 72.4309539795
  29.03, 75.2324676514
  29.04,  75.742149353
  29.05, 75.9378890991
  29.06, 75.7653121948
  29.07, 74.6298217773
  29.08, 77.1862335205
  29.09, 77.9303207397
   29.1, 77.3634490967
  29.11, 77.3012313843
  29.12, 77.7224731445
  29.13, 80.8960189819
  29.14, 80.9479675293
  29.15, 80.6059570312
  29.16,  80.184387207
  29.17, 80.4024810791
  29.18, 80.4787063599
  29.19, 83.0913314819
   29.2, 83.4743652344
  29.21,  83.748298645
  29.22, 83.3865127563
  29.23, 82.7105255127
  29.24, 86.0576629639
  29.25, 85.8401031494
  29.26, 85.3585968018
  29.27,  85.667930603
  29.28, 88.2056884766
  29.29, 88.6781463623
   29.3, 88.2292861938
  29.31, 87.5465621948
  29.32, 87.0633544922
  29.33, 86.2179946899
  29.34, 88.6292037964
  29.35, 88.7132415771
  29.36, 88.7438430786
  29.37, 88.5283432007
  29.38, 86.9064331055
  29.39, 89.3258056641
   29.4, 89.5986175537
  29.41, 89.0438766479
  29.42, 88.4217453003
  29.43, 89.2981338501
  29.44, 90.9416351318
  29.45, 90.7138595581
  29.46,  89.900428772
  29.47,   88.96484375
  29.48,  88.763381958
  29.49, 89.0887985229
   29.5, 89.3241271973
  29.51,  88.950920105
  29.52, 88.5805664062
  29.53, 87.6263046265
  29.54, 86.5925445557
  29.55,  88.199180603
  29.56, 87.4625778198
  29.57, 86.6860656738
  29.58, 85.2941360474
  29.59, 87.5077285767
   29.6,  87.422668457
  29.61, 86.4892425537
  29.62, 85.2940139771
  29.63, 84.5004882812
  29.64, 81.3812255859
  29.65, 84.9722213745
  29.66, 84.4122009277
  29.67, 84.0206451416
  29.68, 83.4500579834
  29.69, 81.4376983643
   29.7, 83.3151702881
  29.71, 82.6154403687
  29.72, 81.8554534912
  29.73, 81.1664810181
  29.74, 81.9036636353
  29.75, 82.3880996704
  29.76,   81.52759552
  29.77, 80.2441482544
  29.78, 78.9709777832
  29.79, 78.8612518311
   29.8, 79.5471954346
  29.81, 78.9924468994
  29.82, 78.5097808838
  29.83, 78.1564025879
  29.84, 77.1383209229
  29.85, 77.8164215088
  29.86, 77.6961593628
  29.87, 76.9539489746
  29.88, 76.5743026733
  29.89,  76.782699585
   29.9, 78.6703796387
  29.91, 78.4673919678
  29.92, 77.5475082397
  29.93, 76.3408889771
  29.94, 75.6625289917
  29.95,  76.760269165
  29.96, 77.1675872803
  29.97, 76.7233428955
  29.98, 76.6648101807
  29.99, 76.3321151733
     30, 74.3871231079
  30.01, 77.0039749146
  30.02, 76.1194534302
  30.03, 75.5449752808
  30.04, 71.9797439575
  30.05, 77.4467086792
  30.06, 78.6924972534
  30.07, 78.3318557739
  30.08, 77.5498580933
  30.09, 76.6092987061
   30.1, 76.1989898682
  30.11, 79.2978744507
  30.12, 79.2116012573
  30.13,  79.456741333
  30.14, 79.9677124023
  30.15, 79.0022201538
  30.16, 81.3977050781
  30.17, 80.7389144897
  30.18, 79.9800033569
  30.19, 79.4210968018
   30.2, 79.2753448486
  30.21, 82.7431182861
  30.22, 82.9452590942
  30.23,  82.411239624
  30.24, 81.4845809937
  30.25, 80.7011184692
  30.26, 83.1914672852
  30.27, 83.9043807983
  30.28, 84.0790328979
  30.29, 84.9675445557
   30.3,  85.474357605
  30.31, 85.3631286621
  30.32, 87.3576202393
  30.33, 86.7817382812
  30.34,  86.260269165
  30.35, 85.7474746704
  30.36, 87.3962631226
  30.37, 89.1938476562
  30.38, 88.9014053345
  30.39, 88.1582946777
   30.4, 86.9018249512
  30.41, 87.2025527954
  30.42, 89.2162628174
  30.43, 89.0724563599
  30.44, 89.4422836304
  30.45, 90.3641204834
  30.46, 88.7538757324
  30.47, 92.2504730225
  30.48, 91.8741989136
  30.49, 91.3339385986
   30.5, 91.0575790405
  30.51, 89.2774963379
  30.52, 93.0950393677
  30.53, 93.2770843506
  30.54, 92.7900772095
  30.55, 91.8507614136
  30.56, 89.6984558105
  30.57, 92.4113922119
  30.58, 92.7317428589
  30.59, 92.4640808105
   30.6, 93.0453643799
  30.61, 93.3284606934
  30.62, 94.4428863525
  30.63, 94.4525985718
  30.64, 93.7832717896
  30.65, 87.3957977295
  30.66, 92.5232696533
  30.67,  92.827255249
  30.68,  94.159286499
  30.69,  93.675163269
   30.7, 92.9226531982
  30.71, 91.6281204224
  30.72, 91.6518630981
