CDP Diameter, Qscat (1.33 + 0)
  12.76, 31.5087661743
  12.77, 31.2930316925
  12.78, 31.0368385315
  12.79, 30.7268486023
   12.8, 30.6258125305
  12.81, 30.3488044739
  12.82, 30.2563152313
  12.83, 30.4671401978
  12.84, 30.5483322144
  12.85, 30.4749546051
  12.86,   30.40782547
  12.87, 30.4104137421
  12.88, 30.5624370575
  12.89, 30.5896854401
   12.9, 30.5123996735
  12.91, 30.3843288422
  12.92, 30.2229118347
  12.93,  30.042137146
  12.94, 29.8461475372
  12.95, 29.5912914276
  12.96, 29.5707836151
  12.97, 29.3285045624
  12.98, 29.0885448456
  12.99, 29.0101490021
     13, 29.3582763672
  13.01, 29.6099224091
  13.02, 29.6465244293
  13.03, 29.6721324921
  13.04, 29.7735881805
  13.05, 30.2004585266
  13.06, 30.3144683838
  13.07, 30.3685321808
  13.08, 30.3411750793
  13.09, 30.2578773499
   13.1, 30.1362380981
  13.11, 29.9799308777
  13.12, 29.7025432587
  13.13, 29.7878074646
  13.14,  29.534412384
  13.15, 29.2712936401
  13.16, 29.1007766724
  13.17,   29.49958992
  13.18, 29.9115848541
  13.19, 30.0016956329
   13.2, 30.0424900055
  13.21, 30.1401195526
  13.22, 30.7334918976
  13.23, 31.0802288055
  13.24, 31.3134880066
  13.25, 31.4328956604
  13.26, 31.4789772034
  13.27, 31.4747619629
  13.28, 31.4225273132
  13.29, 31.1176815033
   13.3, 31.3981819153
  13.31, 31.2237529755
  13.32, 30.9893131256
  13.33, 30.7240257263
  13.34, 31.0565662384
  13.35, 31.6655635834
  13.36, 31.8065071106
  13.37, 31.8030719757
  13.38, 31.5942821503
  13.39, 32.3755493164
   13.4,  32.875667572
  13.41, 33.2377243042
  13.42, 33.4418907166
  13.43, 33.5485420227
  13.44,      33.59375
  13.45, 33.5841140747
  13.46, 32.4636039734
  13.47, 33.6243133545
  13.48, 33.5145759583
  13.49, 33.3253097534
   13.5, 32.9999847412
  13.51, 33.1204681396
  13.52, 33.9347114563
  13.53, 34.2044868469
  13.54, 34.2267227173
  13.55, 34.3635978699
  13.56,  34.604385376
  13.57, 35.2081680298
  13.58, 35.7216262817
  13.59, 36.0261383057
   13.6, 36.1916656494
  13.61, 36.2676315308
  13.62, 36.2656059265
  13.63, 36.2560539246
  13.64, 36.2567024231
  13.65, 36.1378059387
  13.66, 35.9345359802
  13.67, 35.5402603149
  13.68, 35.2807731628
  13.69,  36.093875885
   13.7, 36.4355964661
  13.71, 36.4609718323
  13.72, 36.5015907288
  13.73, 36.5503845215
  13.74, 37.0927810669
  13.75, 37.7231216431
  13.76, 38.1425628662
  13.77,   38.40391922
  13.78, 38.5638847351
  13.79,  38.631816864
   13.8, 38.7378158569
  13.81, 38.7158470154
  13.82, 38.6438293457
  13.83, 38.4849395752
  13.84, 38.1255950928
  13.85, 37.5837669373
  13.86, 38.2177467346
  13.87, 38.5809822083
  13.88, 38.5700263977
  13.89, 38.5428504944
   13.9, 38.3871002197
  13.91, 38.6393585205
  13.92, 39.2124481201
  13.93, 39.6212882996
  13.94,   39.87159729
  13.95,  40.027179718
  13.96, 40.0910568237
  13.97, 40.2055702209
  13.98, 40.2240982056
  13.99, 40.2052459717
     14, 40.1257667542
  14.01, 39.8927078247
  14.02, 39.3293304443
  14.03, 39.7706222534
  14.04, 40.2041511536
  14.05, 39.7620277405
  14.06, 40.2885704041
  14.07, 40.1313171387
  14.08, 40.1384239197
  14.09, 40.6077079773
   14.1, 40.9742164612
  14.11, 41.1669654846
  14.12, 41.2541999817
  14.13, 41.1433105469
  14.14, 41.2742385864
  14.15, 41.2275695801
  14.16, 41.1531944275
  14.17, 41.0414199829
  14.18, 40.8309249878
  14.19, 40.3000946045
   14.2, 40.5097732544
  14.21, 40.9303283691
  14.22, 41.0549468994
  14.23, 41.1037216187
  14.24,   41.07081604
  14.25, 41.0264625549
  14.26, 41.4592971802
  14.27, 41.8647575378
  14.28, 42.0852737427
  14.29, 42.1869850159
   14.3, 42.1188621521
  14.31,  42.185131073
  14.32, 42.1100845337
  14.33, 41.9940834045
  14.34, 41.8342971802
  14.35, 41.5911560059
  14.36, 41.0671653748
  14.37, 41.0805511475
  14.38,  41.398109436
  14.39, 41.4167175293
   14.4, 41.4112358093
  14.41,  41.394859314
  14.42, 41.3336181641
  14.43, 41.7133216858
  14.44, 42.1243553162
  14.45, 42.3438682556
  14.46, 42.4479484558
  14.47, 42.4623718262
  14.48, 42.4526367188
  14.49, 42.3868675232
   14.5, 42.2787628174
  14.51,  42.125038147
  14.52, 41.8925971985
  14.53, 41.4014015198
  14.54, 41.3576164246
  14.55, 41.6417198181
  14.56, 41.6022644043
  14.57, 41.5314025879
  14.58, 41.4797859192
  14.59, 41.3948402405
   14.6, 41.7632865906
  14.61, 42.1972961426
  14.62, 42.3918266296
  14.63, 42.4582748413
  14.64, 42.4186553955
  14.65, 42.3481216431
  14.66,  42.224647522
  14.67, 42.0571060181
  14.68, 41.8442306519
  14.69, 41.5577468872
   14.7, 41.0209159851
  14.71, 40.8906173706
  14.72, 41.2064437866
  14.73, 41.0874137878
  14.74, 40.9525184631
  14.75, 40.8540420532
  14.76, 40.7290534973
  14.77, 41.1292114258
  14.78, 41.7207565308
  14.79, 41.9937210083
   14.8, 41.4046401978
  14.81, 42.1020088196
  14.82, 42.0420074463
  14.83, 41.9109306335
  14.84, 41.7142829895
  14.85, 41.4519386292
  14.86, 41.0997428894
  14.87, 40.4846000671
  14.88, 40.1791725159
  14.89, 40.5060577393
   14.9, 40.2420158386
  14.91, 39.9653434753
  14.92, 39.7229728699
  14.93, 39.4459228516
  14.94, 39.7007141113
  14.95, 40.4445877075
  14.96, 40.7867774963
  14.97, 40.9272460938
  14.98, 41.0341300964
  14.99, 41.0507698059
     15, 40.9978294373
  15.01, 40.8733100891
  15.02, 40.6716537476
  15.03, 40.3675880432
  15.04, 39.7907447815
  15.05, 39.4048042297
  15.06, 39.8292541504
  15.07, 39.5071334839
  15.08, 39.1506385803
  15.09,  38.796836853
   15.1, 38.3778381348
  15.11, 38.3554534912
  15.12, 39.2245101929
  15.13, 39.5764083862
  15.14, 39.7454071045
  15.15, 39.8512840271
  15.16, 39.8941307068
  15.17, 39.8772964478
  15.18, 39.8018722534
  15.19, 39.6356277466
   15.2,  39.375705719
  15.21, 38.8480758667
  15.22, 38.4180717468
  15.23, 39.0234909058
  15.24, 38.7145690918
  15.25, 38.3745536804
  15.26, 38.0185890198
  15.27, 37.5731124878
  15.28, 37.3197593689
  15.29,  38.433757782
   15.3, 38.8387031555
  15.31, 39.1308784485
  15.32, 39.3171844482
  15.33, 39.4426994324
  15.34, 39.5041503906
  15.35, 39.4883766174
  15.36, 39.3817253113
  15.37, 39.1551475525
  15.38, 38.6370811462
  15.39, 38.1949234009
   15.4, 38.9250907898
  15.41, 38.5753707886
  15.42, 38.2049484253
  15.43, 37.8057937622
  15.44, 37.2921829224
  15.45, 36.7135238647
  15.46,  38.124458313
  15.47, 38.6417274475
  15.48, 39.0058479309
  15.49, 39.3256874084
   15.5, 39.6091957092
  15.51, 39.8459091187
  15.52, 40.0096092224
  15.53,  40.073223114
  15.54, 39.9953384399
  15.55, 39.2260131836
  15.56, 39.2029457092
  15.57, 40.1825180054
  15.58, 39.8501815796
  15.59, 39.4834518433
   15.6, 39.0513954163
  15.61, 38.4475975037
  15.62, 37.3934059143
  15.63, 39.0882759094
  15.64, 39.5891227722
  15.65,  39.959186554
  15.66, 40.3061447144
  15.67, 40.6461830139
  15.68, 40.9727134705
  15.69, 41.2530021667
   15.7, 41.4492149353
  15.71, 41.5078926086
  15.72,  41.226978302
  15.73, 40.8594169617
  15.74, 42.1911125183
  15.75, 41.9719924927
  15.76, 41.7104644775
  15.77, 41.3543701172
  15.78, 40.7731361389
  15.79, 39.2926330566
   15.8, 41.1039390564
  15.81, 41.7721481323
  15.82, 42.1639785767
  15.83, 42.5239944458
  15.84, 42.8756370544
  15.85, 43.2276153564
  15.86, 43.5461387634
  15.87, 43.7851409912
  15.88, 43.8787155151
  15.89, 43.6327934265
   15.9, 43.1195259094
  15.91, 44.6700820923
  15.92, 44.4985046387
  15.93, 44.2807846069
  15.94, 43.9616203308
  15.95, 43.4016151428
  15.96, 41.6195144653
  15.97, 43.5244941711
  15.98, 44.0410461426
  15.99, 44.4721603394
     16, 44.8718490601
  16.01, 45.2588539124
  16.02, 45.6659317017
  16.03, 46.0596847534
  16.04, 46.3797531128
  16.05, 46.5847549438
  16.06,  46.377746582
  16.07,  45.738910675
  16.08, 47.3435287476
  16.09, 47.2085037231
   16.1, 47.0038490295
  16.11, 46.6865081787
  16.12, 46.1295127869
  16.13, 44.2529678345
  16.14, 45.5326194763
  16.15, 45.9648933411
  16.16, 46.3028297424
  16.17, 46.6254959106
  16.18, 46.9231910706
  16.19, 47.2684173584
   16.2, 47.6492996216
  16.21, 47.9947891235
  16.22, 48.2404899597
  16.23, 48.1493377686
  16.24, 47.5137252808
  16.25, 48.9932403564
  16.26, 48.9536056519
  16.27, 48.8317070007
  16.28, 48.6026573181
  16.29,  48.165397644
   16.3, 46.5433959961
  16.31, 47.0187072754
  16.32, 47.3478012085
  16.33, 47.5595283508
  16.34, 47.7844314575
  16.35, 47.9411315918
  16.36, 48.1326789856
  16.37, 48.3924064636
  16.38, 48.6424026489
  16.39, 48.8484344482
   16.4, 48.7747077942
  16.41, 48.1632118225
  16.42,  49.260345459
  16.43, 49.2267570496
  16.44, 49.1216888428
  16.45, 48.9450073242
  16.46, 48.6353759766
  16.47,  47.472743988
  16.48, 47.2331314087
  16.49, 47.5033149719
   16.5, 47.6217155457
  16.51, 47.8313903809
  16.52, 47.9541511536
  16.53, 48.0763473511
  16.54, 48.2756538391
  16.55, 48.5125923157
  16.56, 48.7003631592
  16.57, 48.6841201782
  16.58, 48.1827278137
  16.59, 48.8688850403
   16.6, 48.8025817871
  16.61, 48.6629905701
  16.62, 48.4716033936
  16.63, 48.2131385803
  16.64, 47.4337539673
  16.65, 46.7343482971
  16.66,  46.920085907
  16.67,  46.890460968
  16.68, 47.0253067017
  16.69, 47.1142311096
   16.7, 47.1874656677
  16.71, 47.3350868225
  16.72, 47.5526809692
  16.73, 47.7709312439
  16.74, 47.8610649109
  16.75, 47.5823402405
  16.76, 48.0261611938
  16.77, 48.0183753967
  16.78, 47.9368972778
  16.79, 47.8077430725
   16.8,  47.629447937
  16.81, 47.1984176636
  16.82, 46.4546279907
  16.83, 46.6511573792
  16.84, 46.5916252136
  16.85, 46.6497421265
  16.86, 46.7081298828
  16.87, 46.7665901184
  16.88, 46.8651199341
  16.89, 47.0178260803
   16.9, 47.1791267395
  16.91, 47.2566184998
  16.92, 47.1403121948
  16.93, 47.3666038513
  16.94, 47.3600082397
  16.95, 47.3000183105
  16.96, 47.2082901001
  16.97, 47.0927658081
  16.98, 46.8548431396
  16.99, 46.3693389893
     17, 46.6522254944
  17.01, 46.8178100586
  17.02, 46.9540100098
  17.03, 47.0706596375
  17.04, 47.2638168335
  17.05, 47.5153541565
  17.06, 47.7551765442
  17.07, 47.9376335144
  17.08, 47.9911003113
  17.09, 48.0447349548
   17.1, 48.0996398926
  17.11, 48.0310745239
  17.12, 47.9050712585
  17.13, 47.6990318298
  17.14, 47.5293273926
  17.15, 47.2016372681
  17.16, 46.9248847961
  17.17,  47.080291748
  17.18, 47.4530563354
  17.19, 47.7254562378
   17.2, 47.8094100952
  17.21, 48.0616073608
  17.22, 48.5373191833
  17.23, 49.0298423767
  17.24, 49.3814849854
  17.25, 49.4847602844
  17.26, 49.8212738037
  17.27, 49.8723869324
  17.28, 49.8391571045
  17.29, 49.7254333496
   17.3, 49.5276985168
  17.31, 49.2463874817
  17.32, 48.7230224609
  17.33, 48.5787315369
  17.34, 48.4107780457
  17.35, 48.7679862976
  17.36, 49.2366714478
  17.37, 49.1695785522
  17.38, 49.2156867981
  17.39, 49.6733703613
   17.4, 50.3511962891
  17.41, 50.8605918884
  17.42, 50.9062461853
  17.43, 51.4850921631
  17.44, 51.5365180969
  17.45, 51.5253372192
  17.46,   51.43567276
  17.47, 51.2468719482
  17.48, 50.9448699951
  17.49, 50.2556648254
   17.5, 50.2441368103
  17.51, 49.7627220154
  17.52, 49.8625183105
  17.53, 50.6315002441
  17.54, 50.5665092468
  17.55, 50.3063430786
  17.56, 50.5100860596
  17.57, 51.2402992249
  17.58, 51.9385070801
  17.59, 51.7621116638
   17.6, 52.6812019348
  17.61, 52.6971092224
  17.62, 52.6352539062
  17.63, 52.4815940857
  17.64, 52.2304496765
  17.65, 51.8465538025
  17.66, 50.9248428345
  17.67, 50.9524879456
  17.68, 50.1700897217
  17.69, 49.7346801758
   17.7, 50.5859603882
  17.71, 50.6960067749
  17.72, 50.1937904358
  17.73, 49.9803390503
  17.74, 50.5139732361
  17.75,  51.403717041
  17.76,  50.101272583
  17.77, 52.4537734985
  17.78, 52.5395469666
  17.79, 52.5174751282
   17.8, 52.3850593567
  17.81, 52.1394271851
  17.82, 51.7447624207
  17.83, 50.6048278809
  17.84,  50.742275238
  17.85, 49.7895622253
  17.86, 48.8016204834
  17.87,  49.288143158
  17.88, 49.6808280945
  17.89, 49.0279273987
   17.9,  48.344997406
  17.91, 48.3216629028
  17.92, 49.1190223694
  17.93,  49.848651886
  17.94, 50.3869094849
  17.95, 50.5473632812
  17.96,  50.592754364
  17.97, 50.5482521057
  17.98, 50.4048118591
  17.99, 50.1302490234
     18,  48.705619812
  18.01, 49.3687362671
  18.02,  48.531665802
  18.03, 47.3676452637
  18.04, 47.2725524902
  18.05, 48.0760345459
  18.06, 47.5642433167
  18.07, 46.6970748901
  18.08, 46.1216278076
  18.09, 46.5490188599
   18.1, 47.5296173096
  18.11, 47.9268531799
  18.12, 48.1187095642
  18.13, 48.1875534058
  18.14, 48.1748657227
  18.15, 48.0872688293
  18.16, 47.8983879089
  18.17, 45.3521270752
  18.18, 47.4033584595
  18.19, 46.7839508057
   18.2, 45.7564468384
  18.21,  45.120262146
  18.22, 46.2687988281
  18.23,  46.141330719
  18.24, 45.4678497314
  18.25,  44.727596283
  18.26, 44.7565727234
  18.27, 45.8093605042
  18.28, 46.3990325928
  18.29, 46.7350921631
   18.3,  46.929561615
  18.31, 47.0358467102
  18.32, 47.0673484802
  18.33, 46.9999160767
  18.34, 46.3740119934
  18.35, 46.7984695435
  18.36, 46.3879394531
  18.37, 45.6042938232
  18.38, 44.6279602051
  18.39, 45.8481140137
   18.4, 46.0736045837
  18.41, 45.6844787598
  18.42, 45.0593338013
  18.43, 44.7524871826
  18.44, 45.7995986938
  18.45, 46.5950469971
  18.46, 47.1111068726
  18.47, 47.4872322083
  18.48,  47.790019989
  18.49, 48.0328865051
   18.5, 48.1832809448
  18.51, 48.4757270813
  18.52, 48.4781455994
  18.53, 48.3502845764
  18.54,  47.909992218
  18.55, 46.9479789734
  18.56, 48.1348419189
  18.57, 48.6848983765
  18.58, 48.5782585144
  18.59, 48.2066612244
   18.6, 47.7217521667
  18.61, 48.7217178345
  18.62, 47.9662628174
  18.63, 50.2808685303
  18.64, 50.7346496582
  18.65, 51.1208076477
  18.66, 51.4605941772
  18.67, 51.7144737244
  18.68, 52.1843109131
  18.69, 52.3089637756
   18.7, 52.3768768311
  18.71, 52.2008056641
  18.72, 51.3995780945
  18.73, 52.5149154663
  18.74, 53.3804130554
  18.75, 53.5339622498
  18.76, 53.4624900818
  18.77, 52.6026992798
  18.78,    54.0325737
  18.79, 55.2320213318
   18.8, 55.9930496216
  18.81, 56.5308876038
  18.82, 56.9701957703
  18.83, 57.3439331055
  18.84, 57.6038169861
  18.85, 58.0563430786
  18.86, 58.1975593567
  18.87,  58.264591217
  18.88, 58.1173171997
  18.89, 57.3169670105
   18.9, 58.0922737122
  18.91, 59.0868606567
  18.92, 59.2578163147
  18.93, 59.2603721619
  18.94, 59.1804885864
  18.95, 59.6329078674
  18.96, 61.0855636597
  18.97, 62.0216712952
  18.98, 62.6648330688
  18.99, 63.1817092896
     19, 63.6187934875
  19.01, 63.9114685059
  19.02, 64.3572006226
  19.03, 64.5213775635
  19.04, 64.5688705444
  19.05, 64.3958740234
  19.06, 63.5641555786
  19.07, 63.7548179626
  19.08, 64.7847747803
  19.09, 64.7789993286
   19.1, 64.6146850586
  19.11, 64.3262710571
  19.12, 64.2334365845
  19.13, 65.6714401245
  19.14, 66.6241226196
  19.15, 67.2101898193
  19.16, 67.6508560181
  19.17, 68.0172042847
  19.18, 68.2208938599
  19.19, 68.5934066772
   19.2, 68.7205123901
  19.21, 68.7240982056
  19.22, 68.5265960693
  19.23, 67.7423706055
  19.24, 67.2553253174
  19.25, 68.3592071533
  19.26, 68.2015380859
  19.27,  67.868598938
  19.28, 67.3950042725
  19.29, 66.7210388184
   19.3, 67.8456420898
  19.31, 68.7467880249
  19.32, 69.1998443604
  19.33, 69.4723739624
  19.34, 69.6649703979
  19.35, 69.3970565796
  19.36, 69.8673095703
  19.37, 69.8392791748
  19.38,   69.69115448
  19.39, 69.3710327148
   19.4, 68.5889358521
  19.41, 67.4133987427
  19.42, 68.4479751587
  19.43, 68.1067428589
  19.44, 67.5997695923
  19.45, 66.9859695435
  19.46, 66.0021057129
  19.47, 66.5178833008
  19.48, 67.3601303101
  19.49, 67.7248306274
   19.5, 67.8879928589
  19.51, 67.9719009399
  19.52, 67.7535552979
  19.53, 67.9532470703
  19.54, 67.8338775635
  19.55, 67.5970306396
  19.56, 67.2061920166
  19.57, 66.4671936035
  19.58, 64.9270629883
  19.59, 65.7485351562
   19.6, 65.2210083008
  19.61, 64.4646148682
  19.62, 63.7787208557
  19.63, 62.7539520264
  19.64, 62.5458335876
  19.65, 63.2132339478
  19.66, 63.4466743469
  19.67, 63.4824638367
  19.68, 63.4587745667
  19.69, 63.3442420959
   19.7, 63.3050422668
  19.71, 63.1669692993
  19.72, 62.9401168823
  19.73, 62.5932731628
  19.74, 61.9979896545
  19.75, 60.6035461426
  19.76, 61.2679290771
  19.77, 60.7115898132
  19.78, 59.9611701965
  19.79, 59.2699241638
   19.8,  58.423789978
  19.81, 57.9232330322
  19.82, 58.4583740234
  19.83, 58.6371421814
  19.84, 58.6081924438
  19.85, 58.5164337158
  19.86,  58.373462677
  19.87, 58.2659111023
  19.88, 58.1021499634
  19.89, 57.8697967529
   19.9,  57.543132782
  19.91, 57.0280838013
  19.92, 55.9319953918
  19.93, 56.5527496338
  19.94, 56.0087203979
  19.95, 55.3709144592
  19.96, 54.7412414551
  19.97, 54.0931091309
  19.98, 53.8395462036
  19.99,  54.470375061
     20, 54.8172683716
  20.01, 54.9503555298
  20.02, 54.9983139038
  20.03, 55.0133972168
  20.04, 55.0288467407
  20.05, 54.9829063416
  20.06, 54.8544807434
  20.07, 54.6189155579
  20.08, 54.1882820129
  20.09, 53.2490272522
   20.1, 54.1074829102
  20.11, 53.5475997925
  20.12, 52.9560012817
  20.13, 52.3424758911
  20.14, 51.6966552734
  20.15, 51.6341552734
  20.16, 52.5381889343
  20.17, 53.0913887024
  20.18, 53.4573326111
  20.19,  53.705280304
   20.2, 53.9998550415
  20.21,  54.276134491
  20.22, 54.4907608032
  20.23, 54.6103630066
  20.24, 54.6062469482
  20.25, 54.3798294067
  20.26, 53.4368515015
  20.27, 54.9357223511
  20.28,      54.46875
  20.29, 54.0185966492
   20.3, 53.4751739502
  20.31, 52.7926445007
  20.32, 52.4501571655
  20.33, 53.8856811523
  20.34, 54.6005172729
  20.35, 55.1687660217
  20.36, 55.5772094727
  20.37, 56.0503768921
  20.38, 56.5325126648
  20.39, 56.9553794861
   20.4, 57.2694625854
  20.41, 57.4455604553
  20.42, 57.3822593689
  20.43, 56.2348365784
  20.44, 58.4108352661
  20.45, 58.1159515381
  20.46, 57.8067207336
  20.47, 57.3907470703
  20.48, 56.7449989319
  20.49, 55.7325630188
   20.5, 57.8062362671
  20.51, 58.6613006592
  20.52, 59.4725494385
  20.53, 60.0694236755
  20.54, 60.6850166321
  20.55, 61.3671836853
  20.56, 61.9957389832
  20.57, 62.4857444763
  20.58, 62.8027648926
  20.59, 62.8511581421
   20.6, 61.4587516785
  20.61, 64.0018157959
  20.62, 63.7786407471
  20.63, 63.5175170898
  20.64,  63.125453949
  20.65, 62.4547805786
  20.66, 60.7374763489
  20.67,  62.908946991
  20.68, 63.6572723389
  20.69, 64.5740966797
   20.7, 65.2460708618
  20.71, 65.9180450439
  20.72, 66.7378540039
  20.73, 67.5699081421
  20.74, 68.2721633911
  20.75, 68.7836990356
  20.76,  69.012802124
  20.77, 67.5812454224
  20.78, 70.2555847168
  20.79, 70.1582717896
   20.8, 69.9702606201
  20.81, 69.6187973022
  20.82, 68.9612197876
  20.83, 66.9699401855
  20.84, 68.5658035278
  20.85, 68.9434051514
  20.86, 69.6946716309
  20.87, 70.2419509888
  20.88, 70.7114181519
  20.89, 71.3904037476
   20.9, 72.1950531006
  20.91, 72.9365768433
  20.92, 73.5141372681
  20.93,  73.841758728
  20.94, 72.4862747192
  20.95, 75.0010452271
  20.96, 75.1182174683
  20.97, 75.0597076416
  20.98, 74.8403930664
  20.99, 74.3359298706
     21, 72.5880889893
  21.01, 73.4523544312
  21.02, 73.5059661865
  21.03, 74.0012512207
  21.04, 74.4400787354
  21.05, 74.6695175171
  21.06, 75.0757293701
  21.07, 75.6924591064
  21.08, 76.3183135986
  21.09, 76.8088302612
   21.1, 77.0770111084
  21.11, 75.7230987549
  21.12, 78.0009613037
  21.13, 78.0380630493
  21.14, 77.9850692749
  21.15, 77.8030929565
  21.16, 77.3968734741
  21.17, 76.0141906738
  21.18, 76.2623901367
  21.19, 76.1223220825
   21.2, 76.3656158447
  21.21, 76.7257614136
  21.22, 76.8445281982
  21.23, 77.0570220947
  21.24,  77.518661499
  21.25, 78.0648574829
  21.26, 78.5065612793
  21.27, 78.7384567261
  21.28, 77.3863754272
  21.29, 79.3969268799
   21.3,  79.392326355
  21.31, 79.2969589233
  21.32, 79.0913085938
  21.33, 78.7066879272
  21.34, 77.5949783325
  21.35,  77.394203186
  21.36, 77.1418151855
  21.37, 77.0461502075
  21.38, 77.2833557129
  21.39, 77.2999191284
   21.4, 77.3355407715
  21.41, 77.6213760376
  21.42, 78.0696716309
  21.43, 78.4681472778
  21.44, 78.6854858398
  21.45, 77.3001022339
  21.46, 79.2188186646
  21.47, 79.2187042236
  21.48, 79.1378173828
  21.49, 78.9624328613
   21.5, 78.6401824951
  21.51, 77.7704620361
  21.52,  77.352973938
  21.53, 77.1352081299
  21.54, 76.8463287354
  21.55, 76.9932250977
  21.56,  76.956199646
  21.57, 76.8881072998
  21.58, 77.0387954712
  21.59,  77.389503479
   21.6, 77.7251663208
  21.61, 77.8906021118
  21.62,  76.299621582
  21.63,    78.2265625
  21.64, 78.1742324829
  21.65, 78.0562515259
  21.66, 77.8639831543
  21.67, 77.5568084717
  21.68, 76.8372268677
  21.69, 76.2803192139
   21.7, 76.1390686035
  21.71, 75.7758636475
  21.72, 75.9307098389
  21.73, 75.9155502319
  21.74,  75.851020813
  21.75, 76.0086746216
  21.76, 76.4073638916
  21.77, 76.8141937256
  21.78, 77.0409851074
  21.79, 75.1453399658
   21.8, 77.3329315186
  21.81, 77.2644577026
  21.82, 77.1207580566
  21.83, 76.8986816406
  21.84, 76.5662689209
  21.85, 75.9027786255
  21.86, 75.1704788208
  21.87, 74.9651794434
  21.88, 74.4675369263
  21.89, 74.6013641357
   21.9, 74.5409088135
  21.91, 74.3861083984
  21.92,  74.495513916
  21.93, 74.9549636841
  21.94, 75.4942703247
  21.95, 75.8681106567
  21.96, 73.4116134644
  21.97,  76.321105957
  21.98, 76.3501663208
  21.99,  76.298034668
     22, 76.1590957642
  22.01, 75.9074935913
  22.02,   75.37525177
  22.03, 74.5916213989
  22.04, 74.3388595581
  22.05, 73.7009048462
  22.06, 73.8345489502
  22.07,  73.757270813
  22.08, 73.4389724731
  22.09, 73.3681106567
   22.1, 73.7732467651
  22.11, 74.3799514771
  22.12, 74.8271636963
  22.13, 71.6878890991
  22.14, 75.3738327026
  22.15, 75.4614257812
  22.16, 75.4766693115
  22.17, 75.4221115112
  22.18, 75.2720718384
  22.19, 74.8996963501
   22.2, 74.2094345093
  22.21, 73.9617385864
  22.22, 73.2674560547
  22.23, 73.4407958984
  22.24, 73.5150222778
  22.25,  73.133102417
  22.26, 72.9080886841
  22.27, 73.2375335693
  22.28, 73.9435806274
  22.29, 74.5325317383
   22.3, 72.9820632935
  22.31, 75.2187576294
  22.32, 75.3595581055
  22.33, 75.4234619141
  22.34, 75.4195556641
  22.35, 75.3271636963
  22.36, 75.0470123291
  22.37, 74.4763259888
  22.38, 74.1948471069
  22.39,  73.441734314
   22.4, 73.5350494385
  22.41, 73.8079147339
  22.42, 73.3815383911
  22.43, 72.9999542236
  22.44, 73.1854400635
  22.45, 73.9802017212
  22.46, 74.7313919067
  22.47, 74.7998580933
  22.48, 75.7356033325
  22.49, 76.0156860352
   22.5,  76.218208313
  22.51, 76.3520965576
  22.52, 76.3957824707
  22.53, 76.2543334961
  22.54, 75.9545440674
  22.55, 75.6706619263
  22.56, 74.9360275269
  22.57, 74.9009780884
  22.58, 75.4576187134
  22.59, 74.9970550537
   22.6, 74.4369735718
  22.61, 74.3626785278
  22.62, 75.1186904907
  22.63,  75.944519043
  22.64, 76.5239181519
  22.65,  77.087059021
  22.66, 77.4302749634
  22.67, 77.7162017822
  22.68, 77.9572906494
  22.69, 78.1315383911
   22.7, 78.1323471069
  22.71, 78.1740112305
  22.72, 77.9744567871
  22.73, 77.3686904907
  22.74, 77.2300796509
  22.75,  78.301109314
  22.76, 77.9535980225
  22.77, 77.3316040039
  22.78, 77.0345916748
  22.79,  77.779510498
   22.8, 78.7408599854
  22.81, 79.5280838013
  22.82, 79.9878463745
  22.83,  80.322517395
  22.84, 80.5909347534
  22.85, 80.8139572144
  22.86,  80.977180481
  22.87, 80.9533843994
  22.88, 81.1661071777
  22.89,  80.952583313
   22.9, 80.3733901978
  22.91, 79.9205627441
  22.92, 81.5441741943
  22.93, 81.3698272705
  22.94, 80.7274627686
  22.95, 80.2114181519
  22.96, 80.8502807617
  22.97, 82.1385192871
  22.98, 83.1718902588
  22.99, 83.7279891968
     23, 84.1475296021
  23.01, 84.4681015015
  23.02, 84.7157440186
  23.03, 84.8797988892
  23.04, 84.8170013428
  23.05, 85.0739822388
  23.06, 84.8021011353
  23.07, 84.1588668823
  23.08, 83.1722717285
  23.09, 85.0812988281
   23.1, 85.0689849854
  23.11, 84.3101196289
  23.12, 83.4429168701
  23.13, 83.5404434204
  23.14,  85.070892334
  23.15, 86.2989501953
  23.16, 86.9569854736
  23.17, 87.4570617676
  23.18, 87.8489990234
  23.19, 88.1624526978
   23.2, 88.3868026733
  23.21, 88.3545608521
  23.22, 88.6575775146
  23.23, 88.4178237915
  23.24, 87.7924880981
  23.25, 86.3880004883
  23.26, 88.1419525146
  23.27, 88.4656524658
  23.28, 87.6383361816
  23.29, 86.4866638184
   23.3, 85.7067489624
  23.31, 87.1262130737
  23.32, 88.5026168823
  23.33, 89.1828994751
  23.34,  89.665397644
  23.35, 90.0323867798
  23.36, 90.3243713379
  23.37, 90.5277404785
  23.38, 90.4867782593
  23.39, 90.7517700195
   23.4, 90.5384597778
  23.41, 89.9643936157
  23.42,  88.406036377
  23.43, 89.4073410034
  23.44, 90.2689056396
  23.45, 89.4930877686
  23.46, 88.2566223145
  23.47, 86.7342605591
  23.48, 87.4721908569
  23.49, 89.0444335938
   23.5, 89.7537231445
  23.51, 90.2204055786
  23.52, 90.5653152466
  23.53, 90.8416213989
  23.54, 91.0410461426
  23.55, 90.9899520874
  23.56, 91.2098999023
  23.57,  91.021987915
  23.58, 90.5141448975
  23.59, 89.0545349121
