CAS Diameter, Qscat (1.33 + 0)
   8.33, 17.1232395172
   8.34, 17.0352706909
   8.35, 17.3064460754
   8.36, 17.3352680206
   8.37, 17.3136711121
   8.38, 17.2275333405
   8.39,  17.085144043
    8.4, 16.9989910126
   8.41, 17.0437049866
   8.42, 17.0793361664
   8.43, 17.1835803986
   8.44, 17.1830005646
   8.45, 17.1800060272
   8.46, 17.2188224792
   8.47,   17.31016922
   8.48, 17.4331798553
   8.49, 17.5652217865
    8.5, 17.6912021637
   8.51, 16.7256584167
   8.52, 17.9100322723
   8.53, 17.9941444397
   8.54, 18.0566539764
   8.55, 18.0953788757
   8.56, 18.0990543365
   8.57, 18.0554771423
   8.58, 18.0219593048
   8.59, 17.1588172913
    8.6, 18.1675796509
   8.61,  18.233953476
   8.62, 18.2601966858
   8.63, 18.2465190887
   8.64, 18.2317943573
   8.65, 18.2460632324
   8.66, 18.2855510712
   8.67, 18.3347625732
   8.68, 18.2889385223
   8.69, 18.4390125275
    8.7, 18.4774436951
   8.71, 18.5074653625
   8.72, 18.5329799652
   8.73, 18.5624885559
   8.74, 18.6048488617
   8.75, 18.6374588013
   8.76, 18.4647827148
   8.77, 18.6657066345
   8.78, 18.7399787903
   8.79, 18.8462867737
    8.8, 18.9360427856
   8.81, 18.9643764496
   8.82, 18.9455738068
   8.83, 18.9250621796
   8.84, 18.9166946411
   8.85, 18.8811759949
   8.86, 18.9314041138
   8.87,  18.921207428
   8.88,  18.901342392
   8.89, 18.8699703217
    8.9, 18.8329353333
   8.91, 18.8113002777
   8.92, 18.8514194489
   8.93, 18.8927288055
   8.94, 18.9209861755
   8.95, 18.8685684204
   8.96, 18.8901920319
   8.97, 18.9838008881
   8.98, 19.1035480499
   8.99, 19.1611843109
      9, 19.1295185089
   9.01,  19.063293457
   9.02, 18.9786968231
   9.03, 18.9577999115
   9.04, 18.8935394287
   9.05, 18.8253440857
   9.06, 18.7452125549
   9.07, 18.6498947144
   9.08, 18.5436401367
   9.09, 18.4557933807
    9.1, 18.4804496765
   9.11, 18.6483669281
   9.12, 18.5956115723
   9.13, 18.4925346375
   9.14,  18.463306427
   9.15, 18.5290699005
   9.16, 18.6691589355
   9.17, 18.7643356323
   9.18, 18.7321529388
   9.19, 18.6205501556
    9.2, 18.5253810883
   9.21, 18.3936786652
   9.22, 18.2562561035
   9.23,  18.106628418
   9.24, 17.9394340515
   9.25,  17.749540329
   9.26, 17.5367507935
   9.27, 17.3361721039
   9.28, 17.3302574158
   9.29, 17.5064964294
    9.3, 17.3961105347
   9.31, 17.2425956726
   9.32, 17.1603450775
   9.33, 17.1866436005
   9.34, 17.3441791534
   9.35,  17.500213623
   9.36, 17.5101737976
   9.37, 17.4449005127
   9.38, 17.3316879272
   9.39, 17.1981334686
    9.4, 17.0444202423
   9.41, 16.8668384552
   9.42, 16.6593799591
   9.43, 16.4136486053
   9.44, 16.1257476807
   9.45, 15.8001832962
   9.46, 15.8036594391
   9.47, 15.9254236221
   9.48, 15.7329959869
   9.49, 15.5195922852
    9.5,  15.366724968
   9.51, 15.3200321198
   9.52, 15.4537773132
   9.53, 15.6326293945
   9.54, 15.6727685928
   9.55, 15.6318445206
   9.56, 15.5555400848
   9.57, 15.4591217041
   9.58, 15.3437414169
   9.59, 15.2054672241
    9.6, 15.0364894867
   9.61, 14.8292102814
   9.62, 14.5312852859
   9.63, 14.2208795547
   9.64,  14.369386673
   9.65, 14.4214191437
   9.66, 14.2248506546
   9.67, 14.0264062881
   9.68, 13.8708305359
   9.69, 13.8039064407
    9.7, 13.9421987534
   9.71, 14.1163454056
   9.72, 14.1720094681
   9.73, 14.1559972763
   9.74, 14.1130447388
   9.75, 14.0546636581
   9.76, 13.9821624756
   9.77, 13.8923416138
   9.78, 13.7815246582
   9.79, 13.6116752625
    9.8,  13.378329277
   9.81, 13.1792459488
   9.82, 13.5138263702
   9.83, 13.4989309311
   9.84, 13.3723201752
   9.85, 13.2691736221
   9.86,  13.208896637
   9.87, 13.2435035706
   9.88, 13.4779672623
   9.89,   13.71621418
    9.9, 13.8305530548
   9.91, 13.8985967636
   9.92, 13.9457292557
   9.93, 13.9765062332
   9.94, 13.9896993637
   9.95, 13.9816980362
   9.96, 13.9383115768
   9.97, 13.8463220596
   9.98, 13.6713314056
   9.99, 13.7852506638
     10, 14.1110525131
  10.01, 14.0561122894
  10.02,  13.996389389
  10.03, 13.9803056717
  10.04, 14.0223073959
  10.05, 14.1976642609
  10.06,  14.599158287
  10.07, 14.8609428406
  10.08, 15.0406713486
  10.09, 15.2068042755
   10.1, 15.3677005768
  10.11, 15.5201616287
  10.12, 15.6544513702
  10.13, 15.7752132416
  10.14, 15.8498430252
  10.15, 15.8548593521
  10.16, 15.7988510132
  10.17, 16.4485874176
  10.18, 16.5930786133
  10.19, 16.5781936646
   10.2, 16.5957584381
  10.21, 16.6543617249
  10.22,  16.776140213
  10.23, 17.1667976379
  10.24, 17.6714115143
  10.25, 17.9062957764
  10.26, 18.0981407166
  10.27, 18.2951469421
  10.28, 18.4964847565
  10.29, 18.6883487701
   10.3, 18.8932762146
  10.31, 19.0605278015
  10.32, 19.1802825928
  10.33, 19.1955051422
  10.34, 19.3907756805
  10.35, 20.2971878052
  10.36, 20.3453636169
  10.37,  20.399105072
  10.38, 20.4901447296
  10.39, 20.6203632355
   10.4, 20.8100662231
  10.41, 21.4984741211
  10.42, 22.0504074097
  10.43, 22.2811985016
  10.44, 22.4838638306
  10.45, 22.6837100983
  10.46, 22.8657035828
  10.47, 23.0673713684
  10.48, 23.2289619446
  10.49, 23.3526496887
   10.5, 23.3936500549
  10.51, 23.2351264954
  10.52, 24.1016654968
  10.53, 24.5132331848
  10.54, 24.4974193573
  10.55, 24.5186538696
  10.56, 24.5838069916
  10.57, 24.6408977509
  10.58, 24.7857303619
  10.59, 25.7387256622
   10.6, 26.2068729401
  10.61, 26.4258117676
  10.62, 26.6221160889
  10.63, 26.7931365967
  10.64, 26.9875564575
  10.65, 27.1401042938
  10.66, 27.2599411011
  10.67, 27.3180942535
  10.68, 27.2266330719
  10.69,  26.800151825
   10.7, 28.1732730865
  10.71, 28.1491584778
  10.72, 28.0519199371
  10.73, 27.9777011871
  10.74, 27.8942661285
  10.75, 27.7587814331
