CAS Diameter, Qscat (1.54 + 0.003)
   27.2, 41.8977622986
  27.21, 41.8283309937
  27.22, 41.7540435791
  27.23, 41.6829528809
  27.24, 41.6221694946
  27.25, 41.5736999512
  27.26, 41.5369224548
  27.27, 41.5097007751
  27.28, 41.4878501892
  27.29,   41.46434021
   27.3, 41.4318122864
  27.31, 41.3858833313
  27.32,  41.328086853
  27.33, 41.2635650635
  27.34,  41.196559906
  27.35, 41.1271781921
  27.36, 41.0517501831
  27.37, 40.9691848755
  27.38, 40.8834457397
  27.39, 40.8022270203
   27.4, 40.7313079834
  27.41, 40.6733856201
  27.42,  40.628818512
  27.43, 40.5968475342
  27.44, 40.5746154785
  27.45, 40.5555801392
  27.46, 40.5331954956
  27.47, 40.5038795471
  27.48, 40.4691047668
  27.49, 40.4335594177
   27.5, 40.4011383057
  27.51, 40.3716278076
  27.52, 40.3423690796
  27.53, 40.3126449585
  27.54, 40.2862548828
  27.55, 40.2691116333
  27.56, 40.2654418945
  27.57,  40.276763916
  27.58, 40.3030929565
  27.59, 40.3433113098
   27.6,  40.393409729
  27.61, 40.4465904236
  27.62, 40.4961471558
  27.63, 40.5390052795
  27.64, 40.5765647888
  27.65,  40.612827301
  27.66, 40.6506614685
  27.67, 40.6897239685
  27.68, 40.7281227112
  27.69, 40.7660636902
   27.7,  40.808303833
  27.71, 40.8608169556
  27.72, 40.9277420044
  27.73, 41.0108261108
  27.74, 41.1101417542
  27.75,  41.224281311
  27.76, 41.3481407166
  27.77, 41.4737281799
  27.78, 41.5934524536
  27.79, 41.7038040161
   27.8, 41.8059501648
  27.81, 41.9028091431
  27.82, 41.9952392578
  27.83, 42.0814247131
  27.84, 42.1586875916
  27.85, 42.2273712158
  27.86,  42.292301178
  27.87, 42.3598213196
  27.88, 42.4347686768
  27.89, 42.5198287964
   27.9, 42.6167755127
  27.91, 42.7249526978
  27.92, 42.8399162292
  27.93, 42.9534645081
  27.94, 43.0579338074
  27.95, 43.1507797241
  27.96,  43.233921051
  27.97, 43.3103065491
  27.98, 43.3802642822
  27.99, 43.4400215149
     28, 43.4855880737
  28.01, 43.5161094666
  28.02, 43.5350227356
  28.03,  43.547908783
  28.04, 43.5590782166
  28.05, 43.5719146729
  28.06, 43.5894126892
  28.07, 43.6128997803
  28.08, 43.6385002136
  28.09, 43.6586608887
   28.1, 43.6662826538
  28.11, 43.6598625183
  28.12, 43.6428108215
  28.13, 43.6199455261
  28.14, 43.5922813416
  28.15, 43.5566635132
  28.16,  43.508518219
  28.17, 43.4462890625
  28.18, 43.3723678589
  28.19, 43.2910690308
   28.2, 43.2060089111
  28.21, 43.1203460693
  28.22, 43.0379638672
  28.23, 42.9613189697
  28.24, 42.8880767822
  28.25, 42.8110733032
  28.26, 42.7234039307
  28.27, 42.6238441467
  28.28, 42.5168762207
  28.29, 42.4082107544
   28.3, 42.3000717163
  28.31, 42.1899299622
  28.32,  42.073638916
  28.33, 41.9488945007
  28.34, 41.8172798157
  28.35, 41.6816673279
  28.36, 41.5450057983
  28.37, 41.4101600647
  28.38, 41.2814483643
  28.39, 41.1629714966
   28.4, 41.0542373657
  28.41, 40.9496612549
  28.42,  40.843334198
  28.43,  40.734500885
  28.44, 40.6277961731
  28.45, 40.5294189453
  28.46, 40.4416275024
  28.47, 40.3620872498
  28.48, 40.2859649658
  28.49, 40.2102050781
   28.5,  40.134185791
  28.51, 40.0588035583
  28.52, 39.9850692749
  28.53, 39.9142799377
  28.54, 39.8504104614
  28.55,  39.797794342
  28.56,  39.757019043
  28.57, 39.7245979309
  28.58, 39.6964836121
  28.59, 39.6728782654
   28.6, 39.6595497131
  28.61, 39.6633110046
  28.62, 39.6870193481
  28.63, 39.7287025452
  28.64, 39.7837409973
  28.65, 39.8478279114
  28.66, 39.9185638428
  28.67, 39.9943237305
  28.68, 40.0732078552
  28.69, 40.1544456482
   28.7, 40.2397460938
  28.71, 40.3318519592
  28.72, 40.4311943054
  28.73, 40.5343856812
  28.74, 40.6385345459
  28.75, 40.7446212769
  28.76,  40.859287262
  28.77, 40.9894142151
  28.78, 41.1387443542
  28.79,  41.306137085
   28.8, 41.4873809814
  28.81, 41.6785469055
  28.82, 41.8763771057
  28.83, 42.0779800415
  28.84, 42.2807121277
  28.85,  42.482170105
  28.86, 42.6829833984
  28.87, 42.8841781616
  28.88, 43.0850219727
  28.89, 43.2819328308
   28.9, 43.4712028503
  28.91, 43.6544685364
  28.92, 43.8374633789
  28.93, 44.0273971558
  28.94, 44.2275276184
  28.95, 44.4368896484
  28.96, 44.6514892578
  28.97, 44.8675308228
  28.98, 45.0815353394
  28.99, 45.2904129028
     29, 45.4910202026
  29.01, 45.6817512512
  29.02, 45.8632278442
  29.03, 46.0370559692
  29.04, 46.2023696899
  29.05, 46.3557815552
  29.06, 46.4945602417
  29.07, 46.6201667786
  29.08,   46.73878479
  29.09, 46.8572883606
   29.1, 46.9791603088
  29.11, 47.1031799316
  29.12, 47.2255554199
  29.13,   47.34167099
  29.14, 47.4475288391
  29.15, 47.5393028259
  29.16, 47.6139450073
  29.17, 47.6706466675
  29.18,  47.710735321
  29.19,  47.736530304
   29.2, 47.7479248047
  29.21,  47.742477417
  29.22,  47.718334198
  29.23, 47.6776695251
  29.24, 47.6275787354
  29.25, 47.5754432678
  29.26,  47.525592804
  29.27, 47.4777488708
  29.28, 47.4291419983
  29.29,  47.375617981
   29.3, 47.3126220703
  29.31,  47.236125946
  29.32, 47.1431236267
  29.33, 47.0332183838
  29.34, 46.9085960388
  29.35, 46.7720336914
  29.36,  46.624004364
  29.37, 46.4623413086
  29.38, 46.2854347229
  29.39, 46.0957679749
   29.4, 45.9003143311
  29.41, 45.7067184448
  29.42, 45.5193023682
  29.43, 45.3390769958
  29.44, 45.1640586853
  29.45, 44.9909744263
  29.46, 44.8156089783
  29.47, 44.6339416504
  29.48, 44.4433174133
  29.49,  44.244594574
   29.5,  44.041053772
  29.51, 43.8362426758
  29.52, 43.6311378479
  29.53, 43.4240150452
  29.54, 43.2132339478
  29.55, 43.0011024475
  29.56, 42.7935218811
  29.57, 42.5972061157
  29.58, 42.4159011841
  29.59, 42.2501106262
   29.6, 42.0980949402
  29.61, 41.9563331604
  29.62, 41.8201179504
  29.63, 41.6846389771
  29.64, 41.5475234985
  29.65,  41.409538269
  29.66, 41.2749290466
  29.67,  41.147769928
  29.68, 41.0294761658
  29.69, 40.9185905457
   29.7, 40.8137245178
  29.71, 40.7172966003
  29.72, 40.6346473694
  29.73, 40.5717926025
  29.74, 40.5318946838
  29.75, 40.5153999329
  29.76, 40.5200843811
  29.77, 40.5418968201
  29.78, 40.5750465393
  29.79, 40.6132698059
   29.8, 40.6526985168
  29.81, 40.6936798096
  29.82, 40.7398033142
  29.83, 40.7946929932
  29.84, 40.8589820862
  29.85, 40.9306678772
  29.86, 41.0080909729
  29.87, 41.0929260254
  29.88, 41.1900596619
  29.89, 41.3049163818
   29.9, 41.4408950806
  29.91,  41.598526001
  29.92, 41.7764129639
  29.93, 41.9711990356
  29.94, 42.1764945984
  29.95, 42.3854980469
  29.96, 42.5939369202
  29.97, 42.8013954163
  29.98, 43.0110931396
  29.99, 43.2254257202
     30, 43.4440994263
  30.01, 43.6640129089
  30.02, 43.8821334839
  30.03,  44.098613739
  30.04,  44.317111969
  30.05, 44.5421257019
  30.06, 44.7766227722
  30.07, 45.0214233398
  30.08, 45.2761383057
  30.09, 45.5380744934
   30.1, 45.8019599915
  30.11,  46.061050415
  30.12, 46.3114204407
  30.13, 46.5532264709
  30.14, 46.7900886536
  30.15, 47.0248222351
  30.16, 47.2573051453
  30.17, 47.4838218689
  30.18, 47.7010765076
  30.19, 47.9084587097
   30.2, 48.1082382202
  30.21, 48.3037033081
  30.22, 48.4970283508
  30.23, 48.6895713806
  30.24, 48.8812065125
  30.25, 49.0698471069
  30.26, 49.2509651184
  30.27, 49.4185447693
  30.28, 49.5686912537
  30.29, 49.7027206421
   30.3, 49.8246307373
  30.31, 49.9382286072
  30.32, 50.0437660217
  30.33, 50.1387062073
  30.34, 50.2200584412
  30.35, 50.2872695923
  30.36, 50.3425483704
  30.37, 50.3889808655
  30.38, 50.4287834167
  30.39, 50.4635009766
   30.4, 50.4940376282
  30.41, 50.5193367004
  30.42, 50.5353393555
  30.43, 50.5368728638
  30.44, 50.5206871033
  30.45, 50.4881095886
  30.46, 50.4436340332
  30.47, 50.3909721375
  30.48, 50.3311462402
  30.49, 50.2621307373
   30.5, 50.1812095642
  30.51, 50.0881729126
  30.52, 49.9850654602
  30.53, 49.8748970032
  30.54, 49.7600364685
  30.55, 49.6424255371
  30.56, 49.5237312317
  30.57, 49.4039154053
  30.58, 49.2799301147
  30.59, 49.1474456787
   30.6, 49.0042877197
  30.61, 48.8525619507
  30.62, 48.6968994141
  30.63,  48.541519165
  30.64, 48.3872375488
  30.65,  48.231754303
  30.66, 48.0730361938
  30.67,  47.910243988
  30.68,  47.744934082
  30.69, 47.5794754028
   30.7, 47.4158859253
  30.71, 47.2560958862
  30.72, 47.1017837524
  30.73, 46.9527130127
  30.74, 46.8062210083
  30.75, 46.6581344604
  30.76, 46.5071144104
  30.77, 46.3555755615
  30.78, 46.2086486816
  30.79, 46.0705528259
   30.8, 45.9420852661
  30.81, 45.8211021423
  30.82, 45.7053527832
  30.83, 45.5937232971
  30.84, 45.4872741699
  30.85, 45.3878211975
  30.86, 45.2968978882
  30.87, 45.2165718079
  30.88, 45.1481361389
  30.89, 45.0910644531
   30.9, 45.0418434143
  30.91, 44.9961357117
  30.92, 44.9520339966
  30.93, 44.9118156433
  30.94,  44.880405426
  30.95, 44.8616294861
  30.96, 44.8558654785
  30.97,  44.860496521
  30.98, 44.8722190857
  30.99, 44.8893699646
     31, 44.9120407104
  31.01, 44.9413986206
  31.02, 44.9790306091
  31.03, 45.0271644592
  31.04, 45.0878105164
  31.05, 45.1608200073
  31.06, 45.2429542542
  31.07, 45.3297080994
  31.08, 45.4190216064
  31.09, 45.5129089355
   31.1, 45.6162834167
  31.11, 45.7324752808
  31.12, 45.8611793518
  31.13, 45.9988555908
  31.14, 46.1411094666
  31.15,   46.28465271
  31.16, 46.4276771545
  31.17,  46.569934845
  31.18,  46.712436676
  31.19, 46.8574752808
   31.2, 47.0074195862
  31.21, 47.1633453369
  31.22, 47.3226623535
  31.23, 47.4819107056
  31.24, 47.6394309998
  31.25, 47.7979507446
  31.26, 47.9629173279
  31.27, 48.1383857727
  31.28, 48.3245887756
  31.29, 48.5181617737
   31.3, 48.7139663696
  31.31, 48.9076652527
  31.32, 49.0954666138
  31.33, 49.2753677368
  31.34,   49.44688797
  31.35, 49.6115608215
  31.36, 49.7718963623
  31.37, 49.9293136597
  31.38, 50.0820922852
  31.39, 50.2274665833
   31.4, 50.3647499084
  31.41, 50.4971656799
  31.42, 50.6308059692
  31.43, 50.7707099915
  31.44,  50.918422699
  31.45, 51.0714530945
  31.46,  51.225692749
  31.47, 51.3761901855
  31.48, 51.5188827515
  31.49,  51.650604248
   31.5, 51.7699546814
  31.51, 51.8777809143
  31.52, 51.9768295288
  31.53, 52.0683708191
  31.54, 52.1516456604
  31.55, 52.2242698669
  31.56, 52.2859954834
  31.57,  52.340133667
  31.58, 52.3928070068
  31.59, 52.4495201111
   31.6, 52.5124053955
  31.61, 52.5800247192
  31.62, 52.6489295959
  31.63, 52.7143211365
  31.64, 52.7720451355
  31.65, 52.8182945251
  31.66, 52.8515739441
  31.67, 52.8727416992
  31.68, 52.8843345642
  31.69, 52.8883666992
   31.7, 52.8846893311
  31.71, 52.8719673157
  31.72, 52.8503761292
  31.73,  52.823589325
  31.74, 52.7974739075
  31.75, 52.7775726318
  31.76, 52.7660255432
  31.77, 52.7619934082
  31.78,  52.761932373
  31.79, 52.7612762451
   31.8, 52.7550697327
  31.81, 52.7392997742
  31.82, 52.7120513916
  31.83, 52.6739578247
  31.84, 52.6276741028
  31.85, 52.5751876831
  31.86, 52.5167617798
  31.87, 52.4515609741
  31.88, 52.3803329468
  31.89, 52.3069992065
   31.9, 52.2374610901
  31.91,  52.177154541
  31.92, 52.1288948059
  31.93, 52.0917320251
  31.94, 52.0629577637
  31.95, 52.0375328064
  31.96, 52.0104408264
  31.97,  51.977016449
  31.98, 51.9352073669
  31.99, 51.8856773376
     32, 51.8306846619
  32.01, 51.7720146179
  32.02, 51.7096862793
  32.03, 51.6428222656
  32.04,  51.571762085
  32.05, 51.5003585815
  32.06, 51.4339447021
  32.07, 51.3779144287
  32.08, 51.3349380493
  32.09, 51.3047790527
   32.1, 51.2848930359
  32.11, 51.2706298828
  32.12, 51.2566604614
  32.13, 51.2384147644
  32.14,  51.213924408
  32.15, 51.1842422485
  32.16, 51.1518554688
  32.17, 51.1187896729
  32.18, 51.0848884583
  32.19,  51.048789978
   32.2, 51.0104408264
  32.21, 50.9728317261
  32.22, 50.9407577515
  32.23, 50.9189071655
  32.24, 50.9098587036
  32.25, 50.9135169983
  32.26, 50.9277534485
  32.27,  50.948059082
  32.28, 50.9688644409
  32.29, 50.9854469299
   32.3, 50.9958496094
  32.31,   51.00157547
  32.32, 51.0057373047
  32.33, 51.0103416443
  32.34, 51.0154495239
  32.35, 51.0192756653
  32.36, 51.0216255188
  32.37, 51.0245819092
  32.38,  51.032623291
  32.39, 51.0500793457
   32.4, 51.0795135498
  32.41, 51.1216125488
  32.42, 51.1746025085
  32.43, 51.2346458435
  32.44, 51.2960891724
  32.45, 51.3537788391
  32.46, 51.4058303833
  32.47, 51.4537506104
  32.48, 51.5005226135
  32.49, 51.5485115051
   32.5, 51.5969276428
  32.51, 51.6437187195
  32.52, 51.6878433228
  32.53, 51.7305679321
  32.54, 51.7754135132
  32.55, 51.8260803223
  32.56, 51.8856277466
  32.57,   51.95545578
  32.58, 52.0352363586
  32.59, 52.1220588684
   32.6, 52.2112007141
  32.61, 52.2980041504
  32.62, 52.3807296753
  32.63, 52.4612007141
  32.64, 52.5426139832
  32.65, 52.6267814636
  32.66, 52.7125587463
  32.67, 52.7969856262
  32.68, 52.8774108887
  32.69, 52.9538192749
   32.7, 53.0282783508
  32.71, 53.1034202576
  32.72, 53.1819953918
  32.73, 53.2658538818
  32.74, 53.3554992676
  32.75, 53.4494667053
  32.76,  53.544002533
  32.77, 53.6351928711
  32.78,  53.722278595
  32.79, 53.8076019287
   32.8, 53.8952789307
  32.81, 53.9871330261
  32.82, 54.0822067261
  32.83, 54.1767196655
  32.84, 54.2672119141
  32.85, 54.3522796631
  32.86, 54.4322166443
  32.87, 54.5084495544
  32.88, 54.5827255249
  32.89,  54.656955719
   32.9, 54.7322120667
  32.91, 54.8074760437
  32.92, 54.8796348572
  32.93, 54.9459342957
  32.94, 55.0059776306
  32.95, 55.0628929138
  32.96, 55.1211471558
  32.97,  55.183391571
  32.98,  55.248916626
  32.99, 55.3138961792
     33, 55.3745880127
  33.01, 55.4284515381
  33.02,  55.474861145
  33.03, 55.5145339966
  33.04, 55.5485916138
  33.05, 55.5786933899
  33.06, 55.6063919067
  33.07, 55.6314544678
  33.08, 55.6513595581
  33.09, 55.6635093689
   33.1, 55.6681632996
  33.11, 55.6686248779
  33.12, 55.6699714661
  33.13, 55.6752891541
  33.14, 55.6842193604
  33.15, 55.6931762695
  33.16, 55.6981010437
  33.17, 55.6959877014
  33.18, 55.6856269836
  33.19, 55.6666908264
   33.2, 55.6401901245
  33.21, 55.6078262329
  33.22, 55.5716819763
  33.23,  55.531955719
  33.24, 55.4869804382
  33.25, 55.4348526001
  33.26, 55.3760223389
  33.27, 55.3145179749
  33.28, 55.2555885315
  33.29, 55.2028884888
   33.3, 55.1564865112
  33.31, 55.1133956909
  33.32, 55.0694389343
  33.33,  55.021446228
  33.34, 54.9674034119
  33.35, 54.9065437317
  33.36, 54.8393974304
  33.37, 54.7676506042
  33.38, 54.6933250427
  33.39, 54.6170654297
   33.4, 54.5372619629
  33.41,  54.452545166
  33.42, 54.3637084961
  33.43, 54.2747764587
  33.44, 54.1914024353
  33.45, 54.1174507141
  33.46, 54.0536499023
  33.47, 53.9974861145
  33.48, 53.9453048706
  33.49, 53.8939781189
   33.5, 53.8411140442
  33.51,  53.785785675
  33.52, 53.7283630371
  33.53, 53.6703987122
  33.54, 53.6138305664
  33.55, 53.5589942932
  33.56,  53.504524231
  33.57, 53.4484710693
  33.58, 53.3916168213
  33.59, 53.3376350403
   33.6, 53.2917060852
  33.61, 53.2577896118
  33.62, 53.2365608215
  33.63, 53.2257919312
  33.64, 53.2219619751
  33.65, 53.2217521667
  33.66, 53.2226028442
  33.67, 53.2235031128
  33.68,  53.224773407
  33.69,  53.228225708
   33.7, 53.2359962463
  33.71, 53.2484550476
  33.72, 53.2638168335
  33.73, 53.2805747986
  33.74, 53.2985420227
  33.75, 53.3213310242
  33.76, 53.3535270691
  33.77, 53.3983879089
  33.78, 53.4562911987
  33.79, 53.5250015259
   33.8, 53.6004142761
  33.81, 53.6787147522
  33.82, 53.7567939758
  33.83, 53.8328475952
  33.84, 53.9073905945
  33.85, 53.9823303223
  33.86, 54.0596237183
  33.87,  54.139919281
  33.88, 54.2216949463
  33.89,  54.302898407
   33.9, 54.3837547302
  33.91,  54.467338562
  33.92, 54.5584793091
  33.93, 54.6601791382
  33.94, 54.7730865479
  33.95, 54.8945655823
  33.96, 55.0206108093
  33.97, 55.1466217041
  33.98, 55.2685317993
  33.99, 55.3839530945
     34, 55.4928245544
  34.01,  55.596912384
  34.02,  55.698551178
  34.03, 55.7981147766
  34.04, 55.8939285278
  34.05, 55.9842147827
  34.06, 56.0689811707
  34.07, 56.1514129639
  34.08, 56.2361373901
  34.09,  56.326713562
   34.1, 56.4242477417
  34.11, 56.5268669128
  34.12, 56.6309928894
  34.13,  56.731716156
  34.14, 56.8247070312
  34.15, 56.9070968628
  34.16, 56.9785423279
  34.17, 57.0410804749
  34.18, 57.0969276428
  34.19,   57.14686203
   34.2, 57.1893920898
  34.21, 57.2224159241
  34.22, 57.2460365295
  34.23, 57.2631187439
  34.24, 57.2781982422
  34.25, 57.2953224182
  34.26, 57.3161888123
  34.27, 57.3401031494
  34.28, 57.3640174866
  34.29, 57.3836555481
   34.3, 57.3945350647
  34.31, 57.3936500549
  34.32, 57.3807220459
  34.33, 57.3579673767
  34.34, 57.3280639648
  34.35, 57.2922210693
  34.36, 57.2494239807
  34.37, 57.1979064941
  34.38, 57.1375007629
  34.39, 57.0709877014
   34.4, 57.0026397705
  34.41, 56.9366226196
  34.42, 56.8752288818
  34.43, 56.8185272217
  34.44, 56.7645111084
  34.45, 56.7094306946
  34.46, 56.6488265991
  34.47, 56.5799217224
  34.48, 56.5023498535
  34.49, 56.4184570312
   34.5, 56.3311080933
  34.51, 56.2419166565
  34.52, 56.1500892639
  34.53, 56.0540962219
  34.54,   55.95362854
  34.55,  55.850944519
  34.56, 55.7500419617
  34.57, 55.6547279358
  34.58, 55.5675697327
  34.59, 55.4892730713
   34.6, 55.4185371399
  34.61, 55.3521499634
  34.62, 55.2861366272
  34.63, 55.2176933289
  34.64, 55.1465873718
  34.65,  55.075088501
  34.66, 55.0062446594
  34.67, 54.9413299561
  34.68, 54.8797073364
  34.69, 54.8193893433
   34.7,  54.759765625
  34.71, 54.7021903992
  34.72, 54.6498298645
  34.73, 54.6057624817
  34.74, 54.5721626282
  34.75, 54.5498924255
  34.76, 54.5378570557
  34.77, 54.5330505371
  34.78, 54.5317382812
  34.79, 54.5314598083
   34.8, 54.5319442749
  34.81, 54.5358314514
  34.82, 54.5461044312
  34.83, 54.5642433167
  34.84, 54.5889320374
  34.85, 54.6182403564
  34.86, 54.6506080627
  34.87, 54.6863670349
  34.88, 54.7274856567
  34.89, 54.7762107849
   34.9, 54.8340797424
  34.91, 54.9013938904
  34.92, 54.9770011902
  34.93, 55.0578689575
  34.94,  55.140171051
  34.95, 55.2214736938
  34.96, 55.3016052246
  34.97, 55.3834037781
  34.98, 55.4699401855
  34.99, 55.5627174377
     35, 55.6608428955
  35.01, 55.7613105774
  35.02, 55.8626785278
  35.03, 55.9643211365
  35.04, 56.0673179626
  35.05, 56.1733589172
  35.06, 56.2831916809
  35.07, 56.3975601196
  35.08, 56.5149345398
  35.09, 56.6321640015
   35.1, 56.7458343506
  35.11, 56.8526039124
  35.12, 56.9529724121
  35.13, 57.0498809814
  35.14, 57.1465568542
  35.15, 57.2450675964
  35.16, 57.3440971375
  35.17, 57.4409561157
  35.18, 57.5333862305
  35.19, 57.6206474304
   35.2, 57.7028427124
  35.21, 57.7815971375
  35.22, 57.8578834534
  35.23, 57.9326438904
  35.24, 58.0052070618
  35.25, 58.0730819702
  35.26, 58.1326370239
  35.27, 58.1814002991
  35.28, 58.2198867798
  35.29, 58.2511978149
   35.3, 58.2791137695
  35.31,  58.305809021
  35.32, 58.3304862976
  35.33, 58.3505401611
  35.34, 58.3633308411
  35.35, 58.3675689697
  35.36, 58.3631324768
  35.37, 58.3512420654
  35.38,  58.333316803
  35.39, 58.3111228943
   35.4,   58.28490448
  35.41, 58.2532501221
  35.42, 58.2132453918
  35.43, 58.1629447937
  35.44, 58.1029853821
  35.45, 58.0370445251
  35.46, 57.9692764282
  35.47, 57.9022865295
  35.48, 57.8355636597
  35.49, 57.7666778564
   35.5, 57.6929321289
  35.51, 57.6125221252
  35.52, 57.5250778198
  35.53, 57.4314880371
  35.54, 57.3334922791
  35.55, 57.2332077026
  35.56, 57.1320953369
  35.57, 57.0295143127
  35.58, 56.9234580994
  35.59, 56.8124275208
   35.6, 56.6975059509
  35.61, 56.5822525024
  35.62, 56.4709434509
  35.63, 56.3661155701
  35.64, 56.2673835754
  35.65, 56.1723403931
  35.66, 56.0779914856
  35.67, 55.9819755554
  35.68, 55.8834533691
  35.69, 55.7829437256
   35.7, 55.6821784973
  35.71, 55.5838012695
  35.72, 55.4896812439
  35.73, 55.3998908997
  35.74, 55.3131065369
  35.75, 55.2281799316
  35.76,  55.146194458
  35.77, 55.0705490112
  35.78, 55.0051727295
  35.79, 54.9521141052
   35.8, 54.9107284546
  35.81, 54.8780632019
  35.82, 54.8505172729
  35.83,  54.824924469
  35.84,  54.799571991
  35.85, 54.7743644714
  35.86,  54.750743866
  35.87, 54.7313919067
  35.88, 54.7183952332
  35.89, 54.7121086121
   35.9, 54.7116279602
  35.91, 54.7159080505
  35.92, 54.7262001038
  35.93, 54.7455787659
  35.94, 54.7776527405
  35.95, 54.8241081238
  35.96, 54.8838806152
  35.97, 54.9532318115
  35.98, 55.0279541016
  35.99, 55.1039962769
     36, 55.1781997681
  36.01, 55.2500457764
  36.02, 55.3201828003
  36.03, 55.3914718628
  36.04, 55.4656066895
  36.05, 55.5433158875
  36.06, 55.6234664917
  36.07, 55.7051124573
  36.08, 55.7897911072
  36.09, 55.8800621033
   36.1, 55.9799232483
  36.11, 56.0908203125
  36.12, 56.2114715576
  36.13, 56.3386726379
  36.14, 56.4672164917
  36.15, 56.5926589966
  36.16, 56.7112808228
  36.17, 56.8214302063
  36.18, 56.9236221313
  36.19, 57.0203475952
   36.2, 57.1135749817
  36.21, 57.2037124634
  36.22, 57.2899627686
  36.23, 57.3712692261
  36.24, 57.4487075806
  36.25, 57.5257415771
  36.26, 57.6060218811
  36.27, 57.6915588379
  36.28, 57.7818145752
  36.29, 57.8741874695
   36.3, 57.9636039734
  36.31, 58.0458450317
  36.32, 58.1164512634
  36.33, 58.1739387512
  36.34, 58.2188873291
  36.35, 58.2533187866
  36.36, 58.2795677185
  36.37,  58.298374176
  36.38, 58.3087158203
  36.39, 58.3098869324
   36.4, 58.3028717041
  36.41, 58.2909927368
  36.42, 58.2782363892
  36.43, 58.2671928406
  36.44, 58.2587890625
  36.45, 58.2508430481
  36.46, 58.2401161194
  36.47, 58.2219429016
  36.48, 58.1927909851
  36.49,  58.151134491
   36.5, 58.0973091125
  36.51, 58.0338363647
  36.52, 57.9632873535
  36.53, 57.8861236572
  36.54, 57.8018760681
  36.55, 57.7097320557
  36.56, 57.6101799011
  36.57, 57.5068702698
  36.58, 57.4032440186
  36.59, 57.3030586243
   36.6,  57.207447052
  36.61, 57.1159553528
  36.62, 57.0257797241
  36.63, 56.9335861206
  36.64, 56.8361701965
  36.65, 56.7318954468
  36.66, 56.6216392517
  36.67, 56.5078048706
  36.68, 56.3931617737
  36.69,  56.277961731
   36.7,  56.161491394
  36.71, 56.0428733826
  36.72, 55.9223098755
  36.73, 55.8025283813
  36.74, 55.6870079041
  36.75, 55.5790901184
  36.76, 55.4803123474
  36.77, 55.3909263611
  36.78, 55.3087387085
  36.79, 55.2309265137
   36.8,  55.154624939
  36.81, 55.0784378052
  36.82, 55.0033950806
  36.83, 54.9318580627
  36.84, 54.8658828735
  36.85, 54.8059234619
  36.86, 54.7506256104
  36.87, 54.6985855103
  36.88, 54.6493873596
  36.89, 54.6049118042
   36.9, 54.5679512024
  36.91, 54.5413360596
  36.92, 54.5265045166
  36.93,  54.523525238
  36.94,  54.530670166
  36.95, 54.5450592041
  36.96, 54.5637054443
  36.97, 54.5853347778
  36.98, 54.6106719971
  36.99, 54.6420249939
     37, 54.6811294556
  37.01, 54.7280769348
  37.02, 54.7808418274
  37.03, 54.8375015259
  37.04, 54.8969688416
  37.05, 54.9601860046
  37.06, 55.0292930603
  37.07, 55.1062583923
  37.08, 55.1927604675
  37.09, 55.2883262634
   37.1,  55.391418457
  37.11, 55.4988708496
  37.12, 55.6073875427
  37.13, 55.7156982422
  37.14, 55.8243980408
  37.15, 55.9359054565
  37.16, 56.0515975952
  37.17, 56.1713447571
  37.18,  56.292881012
  37.19, 56.4136314392
   37.2, 56.5321998596
  37.21, 56.6484832764
  37.22, 56.7643661499
  37.23, 56.8816184998
  37.24, 57.0018730164
  37.25,  57.124835968
  37.26, 57.2491264343
  37.27, 57.3715515137
  37.28, 57.4889564514
  37.29, 57.5999183655
   37.3, 57.7050476074
  37.31, 57.8069343567
  37.32, 57.9072952271
  37.33, 58.0060844421
  37.34, 58.1011772156
  37.35, 58.1898994446
  37.36, 58.2702789307
  37.37, 58.3422737122
  37.38, 58.4073524475
  37.39, 58.4673461914
   37.4, 58.5241165161
  37.41, 58.5782852173
  37.42, 58.6290435791
  37.43, 58.6735801697
  37.44, 58.7091140747
  37.45, 58.7344017029
  37.46, 58.7505073547
  37.47, 58.7601165771
  37.48,  58.765750885
  37.49,  58.767578125
   37.5, 58.7638435364
  37.51,   58.75207901
  37.52, 58.7303085327
  37.53, 58.6982536316
  37.54, 58.6571540833
  37.55, 58.6091384888
  37.56, 58.5563011169
  37.57, 58.5003204346
  37.58, 58.4411468506
  37.59, 58.3769493103
   37.6,  58.305683136
  37.61, 58.2262382507
  37.62, 58.1404914856
  37.63, 58.0510978699
  37.64, 57.9613876343
  37.65, 57.8717041016
  37.66, 57.7808265686
  37.67, 57.6862983704
  37.68, 57.5862312317
  37.69, 57.4796524048
   37.7, 57.3675117493
  37.71, 57.2517127991
  37.72, 57.1348457336
  37.73, 57.0187759399
  37.74, 56.9040222168
  37.75,  56.790184021
  37.76, 56.6751594543
  37.77, 56.5589027405
  37.78, 56.4430007935
  37.79, 56.3311347961
   37.8, 56.2261581421
  37.81, 56.1290283203
  37.82, 56.0385932922
  37.83, 55.9523162842
  37.84, 55.8677902222
  37.85,  55.783493042
  37.86, 55.6993522644
  37.87, 55.6169471741
  37.88, 55.5381164551
  37.89, 55.4648475647
   37.9, 55.3980674744
  37.91, 55.3371238708
  37.92, 55.2805900574
  37.93, 55.2287101746
  37.94, 55.1835670471
  37.95,  55.147895813
  37.96, 55.1253395081
  37.97, 55.1164855957
  37.98, 55.1200752258
  37.99, 55.1331253052
     38, 55.1527137756
  38.01, 55.1764602661
  38.02,  55.203502655
  38.03, 55.2339897156
  38.04, 55.2694625854
